time,gFx,gFy,gFz,TgF
0.479706822,0.6378,0.0342,1.0553,1.234
0.482558541,0.6353,0.0449,1.0123,1.196
0.485210989,0.6358,0.0361,0.9894,1.177
0.488058385,0.6260,0.0210,0.9425,1.132
0.492312656,0.6329,-0.0146,0.9459,1.138
0.494844322,0.6544,-0.0396,0.9054,1.118
0.498375572,0.5875,-0.0581,0.8541,1.038
0.50212526,0.5508,-0.0923,0.7818,0.961
0.505277916,0.5391,-0.0957,0.7388,0.920
0.509185312,0.6119,-0.0801,0.6793,0.918
0.512460676,0.6260,-0.0635,0.6226,0.885
0.51681776,0.5880,0.0005,0.5963,0.837
0.519654531,0.5972,0.0230,0.5845,0.836
0.523956926,0.6353,0.0737,0.6085,0.883
0.52667901,0.6514,0.0942,0.6646,0.935
0.530190051,0.6778,0.1109,0.7291,1.002
0.533998333,0.6929,0.1279,0.8663,1.117
0.540307343,0.6578,0.0991,0.9391,1.151
0.543256979,0.6348,0.0337,0.9552,1.147
0.548049166,0.6363,0.0015,0.9444,1.139
0.550671145,0.6129,-0.0742,0.8912,1.084
0.553160781,0.5870,-0.1348,0.8775,1.064
0.555832135,0.6011,-0.1782,0.8917,1.090
0.558974479,0.6065,-0.2051,0.9190,1.120
0.563437239,0.5621,-0.2056,0.9693,1.139
0.566407447,0.5298,-0.1895,0.9859,1.135
0.571234374,0.4927,-0.1255,0.9820,1.106
0.575536406,0.4624,-0.1172,0.9776,1.088
0.579665364,0.4747,-0.1318,0.9908,1.107
0.582558958,0.5347,-0.1719,1.0314,1.174
0.585114687,0.5533,-0.1695,1.0660,1.213
0.588613854,0.5713,-0.1450,1.1080,1.255
0.592165312,0.6226,-0.0444,1.1544,1.312
0.595848801,0.6285,0.0024,1.1476,1.308
0.599709374,0.5928,0.0396,1.1251,1.272
0.602485312,0.6050,0.0669,1.0240,1.191
0.605189062,0.6299,0.0591,0.9405,1.134
0.607717083,0.6509,0.0425,0.8526,1.074
0.610084062,0.6651,0.0356,0.7852,1.030
0.614445312,0.6529,0.0308,0.7120,0.967
0.616901406,0.6280,0.0225,0.6895,0.933
0.621851562,0.6431,0.0059,0.6661,0.926
0.626367395,0.6583,-0.0718,0.7149,0.974
0.629142864,0.6534,-0.1084,0.7926,1.033
0.631754531,0.6246,-0.1299,0.8834,1.090
0.636368697,0.5054,-0.1431,1.0294,1.156
0.639263072,0.4561,-0.1528,1.0694,1.173
0.643804426,0.4624,-0.1738,1.0685,1.177
0.64657276,0.4751,-0.1719,1.0489,1.164
0.651042916,0.4800,-0.1343,1.0128,1.129
0.654223593,0.4776,-0.1079,0.9776,1.093
0.656724114,0.4776,-0.0811,0.9317,1.050
0.660618489,0.4991,-0.0513,0.8722,1.006
0.665344999,0.5079,-0.0230,0.8746,1.012
0.667785885,0.5074,-0.0195,0.8780,1.014
0.670983281,0.5064,-0.0195,0.8658,1.003
0.675585624,0.5264,-0.0093,0.8048,0.962
0.678259478,0.5508,0.0098,0.7667,0.944
0.682917343,0.5718,0.0591,0.6695,0.882
0.687858593,0.5743,0.1035,0.5831,0.825
0.690748176,0.5801,0.1133,0.5513,0.808
0.696112864,0.5943,0.1025,0.5352,0.806
0.69882776,0.5948,0.0884,0.5484,0.814
0.701950676,0.5909,0.0615,0.6006,0.845
0.704493749,0.5801,0.0562,0.6309,0.859
0.707318176,0.5616,0.0498,0.6544,0.864
0.712647343,0.5274,0.0317,0.6798,0.861
0.715201666,0.5152,0.0112,0.6783,0.852
0.718103124,0.5049,-0.0142,0.6749,0.843
0.721891041,0.4810,-0.0899,0.6905,0.846
0.724388749,0.4698,-0.1431,0.7115,0.865
0.727026353,0.4610,-0.1924,0.7428,0.895
0.729636718,0.4517,-0.2344,0.7828,0.934
0.734243385,0.4200,-0.2979,0.8531,0.996
0.736647031,0.4043,-0.3252,0.8873,1.028
0.739894947,0.3848,-0.3433,0.9171,1.052
0.743985885,0.3462,-0.3404,0.9420,1.060
0.746675572,0.3658,-0.3311,0.9361,1.058
0.750945833,0.4283,-0.3042,0.8971,1.040
0.754571978,0.4620,-0.2886,0.8722,1.028
0.758565416,0.5313,-0.2329,0.8238,1.008
0.763565728,0.5757,-0.1641,0.7696,0.975
0.766015624,0.5792,-0.1318,0.7413,0.950
0.768661197,0.5767,-0.1060,0.7183,0.927
0.771608124,0.5694,-0.0894,0.6993,0.906
0.774392395,0.5660,-0.0806,0.6817,0.890
0.778305208,0.5630,-0.0899,0.6651,0.876
0.782820937,0.5294,-0.1245,0.6617,0.856
0.78813677,0.4810,-0.1665,0.6534,0.828
0.790807499,0.4561,-0.1787,0.6426,0.808
0.793218593,0.4322,-0.1885,0.6295,0.786
0.795816093,0.4102,-0.1934,0.6133,0.763
0.798295728,0.3882,-0.1953,0.5953,0.737
0.80253302,0.3506,-0.1978,0.5650,0.694
0.805251926,0.3316,-0.1997,0.5523,0.674
0.808693541,0.3189,-0.2061,0.5420,0.662
0.812680989,0.2857,-0.2188,0.5210,0.633
0.815739739,0.2700,-0.2276,0.5079,0.619
0.818389374,0.2534,-0.2329,0.4986,0.606
0.821903072,0.2261,-0.2471,0.4815,0.587
0.826593645,0.2007,-0.2642,0.4664,0.572
0.829753905,0.2183,-0.2783,0.4615,0.581
0.834185989,0.2456,-0.2827,0.4527,0.588
0.839024999,0.2354,-0.2954,0.4502,0.588
0.841653385,0.2388,-0.3101,0.4346,0.585
0.846648801,0.2759,-0.3477,0.3985,0.596
0.851314062,0.3741,-0.4029,0.3511,0.652
0.854475728,0.5704,-0.4854,0.3404,0.823
0.85931578,0.7042,-0.4932,0.2788,0.904
0.863369322,0.5474,-0.3877,0.2149,0.704
0.86591026,0.4771,-0.3379,0.1680,0.608
0.868495468,0.4229,-0.2969,0.1192,0.530
0.87150776,0.3902,-0.2603,0.0742,0.475
0.875833749,0.3462,-0.2124,0.0254,0.407
0.878334426,0.3301,-0.2061,0.0288,0.390
0.880861822,0.3203,-0.2075,0.0454,0.384
0.885603905,0.2891,-0.2124,0.1250,0.380
0.888217187,0.2886,-0.2158,0.1592,0.394
0.891229166,0.2920,-0.2227,0.1900,0.413
0.895871197,0.3316,-0.2495,0.2368,0.478
0.899456926,0.3584,-0.2676,0.2500,0.512
0.902657708,0.3731,-0.3096,0.2720,0.556
0.908858541,0.3794,-0.3526,0.3233,0.611
0.91248927,0.3960,-0.4009,0.3838,0.682
0.915266562,0.4043,-0.4180,0.4146,0.714
0.918830937,0.4078,-0.4366,0.4468,0.746
0.922235103,0.4200,-0.4654,0.5118,0.809
0.924775676,0.4244,-0.4766,0.5464,0.840
0.92793052,0.4331,-0.4834,0.5796,0.870
0.93134828,0.4395,-0.4874,0.6046,0.892
0.942076405,0.4488,-0.4893,0.6168,0.906
0.947251458,0.4942,-0.4869,0.6099,0.924
0.951575468,0.5108,-0.4815,0.6153,0.933
0.954384583,0.5298,-0.4776,0.6050,0.935
0.958748958,0.5855,-0.4673,0.5460,0.927
0.963583541,0.6588,-0.4605,0.4634,0.928
0.968299895,0.7501,-0.4566,0.3731,0.954
0.97114552,0.7935,-0.4478,0.3257,0.968
0.973708645,0.8394,-0.4322,0.2867,0.987
0.978021405,0.9332,-0.3990,0.2276,1.040
0.980733437,0.9825,-0.3848,0.2119,1.076
0.985085937,1.0797,-0.3604,0.1851,1.153
0.98775052,1.1339,-0.3448,0.1782,1.198
0.990233697,1.1910,-0.3335,0.1743,1.249
0.992732343,1.2565,-0.3247,0.1704,1.309
0.998099322,1.3942,-0.3228,0.1548,1.439
1.002332551,1.5334,-0.3355,0.1279,1.575
1.004775885,1.6022,-0.3433,0.1084,1.642
1.007280833,1.6677,-0.3492,0.0928,1.706
1.010115572,1.7248,-0.3579,0.0747,1.763
1.014658645,1.8327,-0.3741,0.0381,1.871
1.017712708,1.8830,-0.3819,0.0210,1.921
1.021952864,1.9567,-0.3926,-0.0098,1.996
1.024379218,1.9792,-0.3985,-0.0205,2.019
1.026878385,1.9924,-0.4102,-0.0347,2.034
1.029619166,2.0017,-0.4239,-0.0518,2.047
1.034117239,2.0085,-0.4415,-0.0772,2.058
1.038718593,2.0085,-0.4507,-0.0806,2.060
1.041820624,2.0046,-0.4659,-0.0586,2.059
1.046750103,1.9939,-0.4615,0.1211,2.050
1.049228697,1.9914,-0.4502,0.1797,2.050
1.054576718,2.0803,-0.4810,0.1406,2.140
1.058853645,2.2121,-0.5035,0.0947,2.271
1.064004062,2.2761,-0.5191,0.0112,2.335
1.068437707,2.3020,-0.5206,-0.1504,2.365
1.071251718,2.3108,-0.5167,-0.2422,2.380
1.073669426,2.3152,-0.5064,-0.3306,2.393
1.078251457,2.3127,-0.4659,-0.4996,2.412
1.081158957,2.2912,-0.4483,-0.5552,2.400
1.085738957,2.2287,-0.4078,-0.6212,2.349
1.090585155,2.1096,-0.3833,-0.5670,2.218
1.095636978,1.9343,-0.3819,-0.3814,2.008
1.098139582,1.8430,-0.3931,-0.2691,1.904
1.102831093,1.7243,-0.4449,-0.1177,1.785
1.106176093,1.6750,-0.4717,-0.0356,1.741
1.110431197,1.5514,-0.4703,0.1299,1.626
1.116116718,1.4469,-0.4449,0.0371,1.514
1.119886718,1.3644,-0.4952,-0.2246,1.469
1.122664635,1.3087,-0.5298,-0.3218,1.448
1.125213385,1.2238,-0.5523,-0.3365,1.384
1.130019374,1.0162,-0.5992,-0.1582,1.190
1.13245052,0.9102,-0.6173,0.0068,1.100
1.134941353,0.8219,-0.6265,0.1953,1.052
1.138619582,0.7745,-0.6221,0.3575,1.056
1.141966718,0.8785,-0.6089,0.4214,1.149
1.148670155,1.0597,-0.6109,0.2876,1.257
1.15188052,1.1139,-0.5792,0.2036,1.272
1.154329635,1.0963,-0.5596,0.1831,1.244
1.157838228,1.0704,-0.5435,0.1636,1.212
1.161492291,1.0426,-0.5123,0.1631,1.173
1.164176718,1.0524,-0.4781,0.1992,1.173
1.168841562,1.1183,-0.4136,0.3433,1.241
1.17200328,1.1686,-0.3863,0.4087,1.297
1.176238332,1.2599,-0.3550,0.4449,1.382
1.179541562,1.2990,-0.3555,0.4048,1.406
1.183826301,1.3556,-0.3887,0.3882,1.463
1.188561978,1.3605,-0.4073,0.4683,1.495
1.190978489,1.3356,-0.4126,0.5274,1.494
1.193388957,1.3029,-0.4146,0.5753,1.483
1.197143853,1.2628,-0.4073,0.6050,1.458
1.200782864,1.1754,-0.4146,0.5728,1.372
1.203202812,1.1114,-0.4307,0.5596,1.317
1.206066301,1.0489,-0.4429,0.5279,1.255
1.210592135,0.9254,-0.4849,0.5035,1.160
1.213608905,0.8551,-0.4927,0.4795,1.097
1.216131822,0.7891,-0.4908,0.4131,1.017
1.22045703,0.6622,-0.4888,0.2783,0.869
1.22549552,0.5450,-0.4795,0.1939,0.751
1.230320937,0.4541,-0.4551,0.1865,0.669
1.235364895,0.4053,-0.4444,0.2232,0.642
1.240881614,0.4073,-0.4375,0.2417,0.645
1.244708437,0.4830,-0.4014,0.3130,0.702
1.247662655,0.5269,-0.3838,0.3604,0.745
1.250454739,0.5826,-0.3794,0.4019,0.803
1.254631301,0.7081,-0.3677,0.4957,0.939
1.258137082,0.7667,-0.3667,0.5557,1.015
1.262214947,0.8780,-0.3501,0.6378,1.140
1.265099739,0.9078,-0.3404,0.6724,1.180
1.269118332,0.9195,-0.3228,0.6539,1.174
1.272634114,0.9112,-0.3179,0.6197,1.147
1.277691353,0.8834,-0.3218,0.5503,1.089
1.282101405,0.8761,-0.3247,0.5294,1.074
1.287467551,0.8683,-0.3286,0.4996,1.054
1.290818645,0.8697,-0.3296,0.4908,1.052
1.302948697,0.8663,-0.3277,0.4664,1.037
1.314015103,0.2085,-0.3838,-2.2825,2.324
1.325280155,0.2876,-0.0908,-1.0050,1.049
1.343287916,0.6822,-0.3438,-0.2388,0.800
1.354273437,0.7999,-0.3526,0.0488,0.876
1.358296978,0.6099,-0.3511,0.4659,0.844
1.362132239,0.6895,-0.3472,0.4761,0.907
1.364746249,0.7203,-0.3384,0.4263,0.903
1.369248332,0.8775,-0.3462,0.3897,1.021
1.371808697,0.9762,-0.3443,0.3575,1.095
1.377858645,1.1569,-0.3457,0.3687,1.262
1.381533801,1.3410,-0.3501,0.4292,1.451
1.38399302,1.4450,-0.3350,0.4498,1.550
1.386449218,1.5158,-0.3164,0.4781,1.621
1.388980676,1.5524,-0.2808,0.4961,1.654
1.391648228,1.5851,-0.2500,0.5977,1.712
1.393901197,1.5548,-0.2114,0.6334,1.692
1.398784843,1.0953,-0.1655,0.7452,1.335
1.403710259,1.0353,-0.1773,0.1416,1.060
1.408304478,0.9542,-0.1817,-0.3614,1.036
1.410994114,0.8927,-0.1821,-0.4786,1.029
1.415994062,0.7550,-0.1880,-0.5884,0.975
1.420554999,0.6221,-0.1719,-0.5435,0.844
1.425356249,0.5030,-0.1411,-0.4175,0.669
1.427987551,0.4502,-0.1338,-0.3853,0.608
1.432847082,0.4117,-0.1318,-0.3623,0.564
1.435405937,0.4117,-0.1382,-0.3326,0.547
1.437961614,0.3931,-0.1494,-0.2993,0.516
1.443300624,0.2925,-0.1890,-0.2827,0.449
1.447975312,0.1797,-0.2417,-0.2471,0.390
1.452482499,0.0908,-0.3433,-0.2207,0.418
1.455062864,0.0772,-0.4156,-0.2295,0.481
1.458288228,0.1157,-0.4957,-0.2285,0.558
1.46369927,0.3033,-0.5689,-0.1748,0.668
1.471271405,0.4097,-0.5357,-0.1944,0.702
1.47196052,0.4004,-0.5176,-0.2227,0.691
1.47444427,0.2930,-0.5206,-0.2783,0.659
1.480277186,0.2354,-0.5372,-0.3072,0.662
1.484153541,0.1421,-0.6177,-0.2891,0.697
1.486680155,0.1133,-0.6505,-0.2442,0.704
1.489478853,0.0698,-0.6993,-0.1734,0.724
1.491940468,0.0137,-0.8053,-0.1055,0.812
1.497699739,0.1392,-0.9151,-0.0425,0.927
1.501463489,0.2842,-0.9869,0.0337,1.028
1.504610572,0.3013,-1.0074,0.1079,1.057
1.50856427,0.2842,-1.0587,0.1773,1.110
1.513481509,0.1602,-1.1139,0.2061,1.144
1.516210832,0.1279,-1.1212,0.1807,1.143
1.523987968,0.2329,-1.1212,0.0884,1.149
1.524587447,0.4820,-1.0494,0.1084,1.160
1.528298072,0.8429,-0.9400,0.1519,1.272
1.530886978,0.9225,-0.9137,0.1455,1.306
1.536379739,0.9938,-0.8648,0.1441,1.325
1.538578228,1.1398,-0.7569,0.0508,1.369
1.544706405,1.5763,-0.4048,-0.2632,1.649
1.547969582,1.8127,-0.1270,-0.5118,1.888
1.551696457,1.7472,-0.1636,-0.4341,1.808
1.555357134,1.7629,-0.1558,-0.7222,1.911
1.558768853,1.7419,-0.1856,-0.7633,1.911
1.560951457,1.6613,-0.2505,-0.7662,1.847
1.56496302,1.3717,-0.4830,-0.5689,1.562
1.567739218,1.2960,-0.6031,-0.3340,1.468
1.570069061,1.3229,-0.6881,-0.1192,1.496
1.575722186,1.3556,-0.7457,0.0088,1.547
1.578506614,1.3478,-0.8316,0.1738,1.593
1.58626578,1.2594,-0.8590,0.3160,1.557
1.589351926,1.2706,-0.7242,0.1582,1.471
1.592098905,1.2238,-0.6807,0.0845,1.403
1.601667655,1.1466,-0.6675,0.0322,1.327
1.606819374,0.7447,-0.8131,0.0581,1.104
1.612644114,0.6431,-0.8541,0.0044,1.069
1.616790624,0.5181,-0.8463,-0.0811,0.996
1.622080051,0.3887,-0.8565,-0.1187,0.948
1.62578052,0.3350,-0.8805,-0.1392,0.952
1.629550051,0.2823,-0.9483,-0.1485,1.001
1.633231509,0.2788,-0.9713,-0.1362,1.020
1.635809686,0.3418,-0.9864,-0.1406,1.053
1.638261457,0.3745,-0.9898,-0.1416,1.068
1.640674791,0.4312,-0.9811,-0.1250,1.079
1.643333384,0.4966,-0.9693,-0.0747,1.092
1.649363176,0.5845,-0.9234,0.0874,1.096
1.653707759,0.6402,-0.8360,0.2466,1.081
1.658388801,0.7491,-0.7340,0.3106,1.094
1.664445989,0.8184,-0.6763,0.3052,1.105
1.668803072,0.8692,-0.5254,0.2569,1.048
1.675551718,0.7594,-0.4673,0.2080,0.916
1.67869427,0.5533,-0.4449,0.1568,0.727
1.682128436,0.3633,-0.4185,0.0645,0.558
1.68530177,0.2676,-0.4092,0.0063,0.489
1.689508801,0.1983,-0.4449,-0.0928,0.496
1.692153176,0.1626,-0.4859,-0.1143,0.525
1.69791078,0.0537,-0.5547,-0.1353,0.574
1.702163384,0.0322,-0.5176,-0.2066,0.558
1.706589374,0.0737,-0.4815,-0.2285,0.538
1.709985468,0.1079,-0.4874,-0.2281,0.549
1.712713697,0.1143,-0.5103,-0.1934,0.558
1.71737302,0.0942,-0.5743,-0.0762,0.587
1.721294999,0.0903,-0.6495,0.0352,0.657
1.723747707,0.1172,-0.6651,0.0830,0.680
1.728615936,0.1587,-0.7144,0.1289,0.743
1.731687238,0.1465,-0.7271,0.1528,0.757
1.736103697,0.1314,-0.7335,0.2066,0.773
1.738842291,0.1314,-0.7393,0.2193,0.782
1.743869791,0.1367,-0.7633,0.2261,0.808
1.748345884,0.1514,-0.8009,0.2134,0.843
1.750768957,0.1831,-0.8321,0.2036,0.876
1.753193697,0.2036,-0.8902,0.2085,0.937
1.756072707,0.1748,-0.9723,0.2110,1.010
1.760559634,0.0088,-1.0924,0.2500,1.121
1.765379061,-0.1113,-1.1573,0.3252,1.207
1.767901666,-0.0703,-1.1446,0.4224,1.222
1.773703853,0.2085,-1.0978,0.5503,1.246
1.77814953,0.4117,-1.0231,0.6602,1.285
1.78254953,0.3882,-1.0607,0.7618,1.362
1.785086874,0.3731,-1.1505,0.7916,1.445
1.789989895,0.4776,-1.2828,0.1714,1.380
1.792479791,0.5093,-1.3014,-0.1826,1.409
1.795174895,0.4620,-1.3009,-0.3594,1.427
1.798054947,0.4126,-1.2955,-0.4209,1.423
1.802150572,0.4932,-1.2760,-0.4620,1.444
1.806940311,0.5132,-1.2516,-0.2764,1.381
1.809395363,0.5318,-1.2828,-0.1768,1.400
1.811983593,0.5269,-1.3019,-0.0615,1.406
1.814360936,0.4893,-1.3146,0.0444,1.403
1.818023072,0.4708,-1.3395,0.0625,1.421
1.821918436,0.5294,-1.3590,0.1040,1.462
1.824939634,0.5435,-1.3497,0.1128,1.459
1.829306666,0.4947,-1.3175,0.2256,1.425
1.832146613,0.4698,-1.2838,0.2608,1.392
1.836413905,0.4268,-1.1989,0.2583,1.299
1.83901453,0.4331,-1.1564,0.2378,1.258
1.844269634,0.4878,-1.0724,0.1524,1.188
1.848621926,0.5733,-1.0069,0.1157,1.164
1.851334843,0.5997,-0.9737,0.1538,1.154
1.85615453,0.5884,-0.9098,0.2852,1.120
1.86086453,0.5880,-0.9073,0.1494,1.091
1.865720988,0.6099,-0.9986,0.0381,1.171
1.868223436,0.6304,-1.0484,0.0400,1.224
1.870684009,0.6705,-1.0870,0.0991,1.281
1.873103905,0.7213,-1.1193,0.2071,1.348
1.875724582,0.7442,-1.1388,0.2852,1.390
1.878388384,0.7193,-1.1144,0.3262,1.366
1.880691718,0.7750,-1.1090,0.2779,1.381
1.885171197,0.8766,-1.1573,0.2427,1.472
1.887992916,0.8980,-1.1774,0.2510,1.502
1.892402082,0.9205,-1.1666,0.2334,1.504
1.895077291,0.9254,-1.1656,0.2193,1.504
1.89792078,0.9015,-1.1749,0.2173,1.497
1.902288905,0.8424,-1.1217,0.1568,1.412
1.904894166,0.7872,-1.0768,0.1084,1.338
1.907416197,0.7315,-1.0670,0.0606,1.295
1.912098853,0.6114,-1.0499,-0.0850,1.218
1.914758176,0.5591,-1.0690,-0.1406,1.215
1.918292395,0.5513,-1.1232,-0.2193,1.270
1.922128176,0.5513,-1.2325,-0.2867,1.380
1.926790311,0.4190,-1.2135,-0.2129,1.301
1.929244113,0.2339,-1.1842,-0.1792,1.220
1.931711509,-0.1065,-1.0919,-0.1714,1.110
1.934124634,-0.3814,-1.0401,-0.2407,1.134
1.937920988,-0.5943,-1.0084,-0.2666,1.200
1.941513072,-0.7930,-0.9801,-0.3072,1.298
1.944203957,-0.7003,-0.9229,-0.3575,1.212
1.948811874,-0.4844,-0.8409,-0.2383,0.999
1.951201718,-0.3199,-0.8346,-0.1167,0.901
1.954141145,-0.1914,-0.8507,0.0254,0.872
1.956844426,-0.0938,-0.8824,0.1216,0.896
1.961270155,-0.0249,-0.9508,0.1875,0.969
1.963818488,0.0098,-0.9488,0.1680,0.964
1.966433436,0.0523,-0.9342,0.1318,0.945
1.97115979,0.1480,-0.8863,0.1255,0.907
1.974004582,0.1880,-0.8731,0.1192,0.901
1.976733384,0.2281,-0.8692,0.1133,0.906
1.981236926,0.3540,-0.8702,0.0303,0.940
1.984084686,0.4004,-0.8956,0.0254,0.981
1.98849604,0.4468,-0.9542,0.0420,1.054
1.99333177,0.4463,-1.0050,0.0244,1.100
1.995953488,0.4200,-1.0245,0.0352,1.108
1.998521457,0.3853,-1.0397,0.0376,1.109
2.003431718,0.2871,-1.0567,0.0615,1.097
2.005975415,0.2510,-1.0455,0.0552,1.077
2.008707968,0.2334,-1.0104,0.0806,1.040
2.011494061,0.2373,-0.9444,0.1514,0.985
2.014178384,0.2437,-0.8712,0.2066,0.928
2.018659113,0.2261,-0.7721,0.2110,0.832
2.022714113,0.2388,-0.7384,0.1079,0.783
2.027810936,0.2349,-0.7442,0.0601,0.783
2.030598488,0.2256,-0.7603,0.0591,0.795
2.033196301,0.2266,-0.7823,0.0552,0.816
