time,gFx,gFy,gFz,TgF
0.694408646,0.1099,0.2637,1.4562,1.484
0.698843646,0.1104,0.2984,1.5343,1.567
0.703277344,0.1538,0.3999,1.4694,1.531
0.705706615,0.1948,0.4434,1.4020,1.483
0.708503958,0.2305,0.4678,1.3551,1.452
0.713286406,0.2676,0.5025,1.3317,1.448
0.716032604,0.2744,0.5118,1.3038,1.427
0.718743698,0.2564,0.5147,1.2540,1.380
0.723835521,0.3160,0.5054,1.1183,1.267
0.728040521,0.3955,0.5108,1.0802,1.259
0.73287875,0.3799,0.5850,1.0655,1.274
0.737717708,0.3863,0.6085,1.0397,1.265
0.740174583,0.3931,0.6104,1.0328,1.262
0.74262776,0.4053,0.6148,1.0328,1.268
0.745072917,0.4200,0.6241,1.0411,1.284
0.747706719,0.4263,0.6363,1.0524,1.302
0.750223906,0.4327,0.6451,1.0563,1.311
0.755069792,0.4209,0.6353,1.0299,1.281
0.758500156,0.4161,0.6055,1.0201,1.257
0.762884792,0.3609,0.5323,1.0177,1.204
0.765617708,0.3589,0.4913,1.0362,1.202
0.769694219,0.3208,0.3990,1.0065,1.129
0.772205625,0.3018,0.3711,0.9889,1.098
0.774658854,0.2886,0.3394,0.9571,1.056
0.777131094,0.2700,0.3042,0.9073,0.994
0.779888073,0.2559,0.2735,0.8526,0.931
0.784720417,0.2505,0.2481,0.7647,0.842
0.788883177,0.2608,0.2749,0.7066,0.802
0.79186276,0.2691,0.3008,0.6807,0.791
0.796638229,0.3057,0.3462,0.6324,0.783
0.801724531,0.3506,0.3794,0.5899,0.784
0.806851615,0.3702,0.4117,0.5372,0.771
0.811291875,0.4063,0.4288,0.4737,0.757
0.816131146,0.4122,0.4327,0.4268,0.734
0.820924062,0.3453,0.4224,0.3921,0.672
0.823894271,0.3042,0.3926,0.3628,0.615
0.828362135,0.2398,0.3247,0.2857,0.495
0.83108,0.2222,0.2876,0.2603,0.447
0.836226667,0.2158,0.2349,0.2373,0.398
0.841279323,0.2051,0.1953,0.2393,0.371
0.845715,0.1807,0.1797,0.2632,0.366
0.84816276,0.1787,0.1778,0.2749,0.373
0.852934896,0.1597,0.1792,0.2920,0.378
0.85842901,0.1665,0.1665,0.3145,0.393
0.862479844,0.1851,0.1455,0.3301,0.405
0.865142083,0.1919,0.1323,0.3340,0.407
0.86974776,0.1968,0.0972,0.3584,0.420
0.872292812,0.1929,0.0786,0.3819,0.435
0.874793437,0.1812,0.0586,0.4053,0.448
0.877272708,0.1709,0.0381,0.4292,0.464
0.87973224,0.1602,0.0171,0.4507,0.479
0.882673698,0.1445,-0.0010,0.4629,0.485
0.887226875,0.1050,-0.0239,0.4766,0.489
0.89198375,0.0732,-0.0200,0.4610,0.467
0.89466375,0.0830,-0.0230,0.4434,0.452
0.899581406,0.3184,-0.1426,0.3936,0.526
0.903950052,0.4537,-0.1953,0.2857,0.571
0.90776724,0.4424,-0.1870,0.2373,0.536
0.911758906,0.3462,-0.1157,0.1821,0.408
0.916686146,0.2661,-0.0039,0.1807,0.322
0.919315,0.2451,0.0518,0.1958,0.318
0.921793437,0.2305,0.1113,0.2310,0.345
0.924610156,0.2305,0.1655,0.2788,0.398
0.928743698,0.2681,0.2354,0.3413,0.494
0.933489739,0.3365,0.2476,0.3672,0.556
0.935921094,0.3794,0.2407,0.3819,0.590
0.938488906,0.3999,0.1802,0.4014,0.595
0.943026614,0.4473,0.0576,0.3858,0.593
0.948348854,0.5621,0.1377,0.3340,0.668
0.95322875,0.6422,0.2471,0.2959,0.749
0.958415208,0.7032,0.3687,0.1963,0.818
0.963184948,0.7071,0.4400,0.1045,0.839
0.965845625,0.6798,0.4351,0.0610,0.809
0.968435,0.6446,0.3946,0.0098,0.756
0.973647812,0.5577,0.2246,-0.0869,0.607
0.97937526,0.5079,0.1187,-0.1182,0.535
0.9840175,0.3369,-0.1582,-0.0903,0.383
0.98802625,0.2207,-0.2774,-0.0078,0.355
0.992055989,0.1128,-0.3609,0.0479,0.381
0.994573542,0.0591,-0.3955,0.0684,0.406
0.997104062,0.0098,-0.4283,0.0933,0.438
1.001907135,-0.0830,-0.4971,0.1895,0.538
1.004807448,-0.2285,-0.5508,0.4483,0.746
1.007462708,-0.3936,-0.5508,0.8487,1.086
1.011475208,-0.3540,-0.6251,0.6207,0.949
1.014104739,-0.2715,-0.6881,0.5294,0.910
1.016649948,-0.2149,-0.7471,0.5606,0.958
1.019101823,-0.1611,-0.8033,0.5909,1.010
1.022654583,-0.1196,-0.8507,0.5264,1.008
1.02705901,-0.0967,-0.8956,0.1880,0.920
1.030115052,-0.0772,-0.9078,0.0659,0.913
1.033439948,-0.0313,-0.9156,0.0059,0.916
1.035950833,0.1079,-0.9312,-0.0122,0.938
1.03834875,0.1719,-0.9576,-0.0044,0.973
1.042992604,0.2657,-1.0567,-0.0342,1.090
1.045404219,0.3033,-1.1168,-0.0649,1.159
1.047883542,0.3423,-1.1739,-0.0874,1.226
1.050553385,0.3887,-1.2223,-0.1060,1.287
1.055403854,0.5152,-1.2770,-0.1196,1.382
1.060100521,0.7027,-1.2736,-0.0918,1.457
1.062693594,0.8023,-1.2633,-0.0547,1.498
1.065353646,0.8951,-1.2599,0.0137,1.546
1.069781719,1.0734,-1.2589,0.2241,1.669
1.072450104,1.1647,-1.2697,0.3365,1.755
1.074937864,1.2628,-1.2814,0.4336,1.851
1.079550885,1.4728,-1.3200,0.5865,2.063
1.082453594,1.5885,-1.3390,0.6382,2.173
1.086950729,1.8161,-1.3712,0.7188,2.386
1.089423698,1.9206,-1.3883,0.7481,2.485
1.091926667,2.0124,-1.4079,0.7681,2.573
1.094324167,2.0891,-1.4259,0.7833,2.648
1.099092031,2.2043,-1.4572,0.7882,2.757
1.101570625,2.2453,-1.4689,0.7804,2.794
1.10416625,2.2795,-1.4860,0.7633,2.826
1.107443906,2.3079,-1.5016,0.7447,2.852
1.1116075,2.3582,-1.5387,0.6934,2.900
1.114092239,2.3855,-1.5475,0.6627,2.920
1.116776458,2.4153,-1.5558,0.6544,2.947
1.121468177,2.4700,-1.5588,0.6119,2.984
1.124227604,2.5003,-1.5509,0.5958,3.002
1.128841875,2.5691,-1.5421,0.5460,3.046
1.133756094,2.6482,-1.5041,0.4795,3.083
1.138567448,2.7439,-1.4376,0.3951,3.123
1.141051875,2.7898,-1.3966,0.3457,3.139
1.143811562,2.8348,-1.3566,0.2945,3.156
1.149312031,2.9065,-1.2970,0.2012,3.189
1.153238802,2.9588,-1.2350,0.1318,3.209
1.158316771,2.9959,-1.1671,0.0986,3.217
1.163129166,3.0115,-1.0900,0.0957,3.204
1.168057812,3.0067,-1.0011,0.1157,3.171
1.172974791,2.9681,-0.9381,0.1568,3.117
1.175416979,2.9354,-0.9093,0.1904,3.079
1.177963021,2.9051,-0.8844,0.2281,3.045
1.182951927,2.8240,-0.8619,0.2959,2.967
1.185472552,2.7727,-0.8609,0.3296,2.922
1.189851354,2.6570,-0.8585,0.3951,2.820
1.192683437,2.5882,-0.8643,0.4297,2.762
1.197281927,2.4348,-0.8751,0.4664,2.629
1.199858021,2.3538,-0.8809,0.4727,2.557
1.204632291,2.1677,-0.9034,0.4610,2.393
1.207895937,2.0647,-0.9186,0.4532,2.305
1.211896406,1.8586,-0.9391,0.4581,2.132
1.214494531,1.7629,-0.9420,0.4664,2.052
1.217117812,1.6720,-0.9435,0.4756,1.978
1.221705937,1.5251,-0.9361,0.4747,1.851
1.224954166,1.4655,-0.9269,0.4615,1.794
1.229187812,1.3659,-0.8922,0.4234,1.685
1.231816458,1.3200,-0.8790,0.4063,1.637
1.23651375,1.2438,-0.8575,0.3780,1.557
1.241690625,1.2091,-0.8082,0.3516,1.496
1.246462083,1.1847,-0.7637,0.3423,1.451
1.24898276,1.1827,-0.7418,0.3203,1.432
1.251841719,1.1896,-0.7149,0.2774,1.415
1.256008541,1.2355,-0.5884,0.0195,1.369
1.260205573,1.2750,-0.5030,-0.1865,1.383
1.263655729,1.2858,-0.3799,-0.4248,1.406
1.266713854,1.2662,-0.3482,-0.4800,1.398
1.268951146,1.2306,-0.3194,-0.5328,1.378
1.271491354,1.2101,-0.2779,-0.6295,1.392
1.275871041,1.1696,-0.1953,-0.8057,1.434
1.279468385,1.1476,-0.1524,-0.8971,1.465
1.283546927,1.0577,-0.0825,-0.9825,1.446
1.287719531,0.9698,-0.0332,-0.9942,1.389
1.290701302,0.9513,-0.0483,-0.9156,1.321
1.295013958,0.9425,-0.1187,-0.7169,1.190
1.297501094,0.9454,-0.1758,-0.6041,1.136
1.299933906,0.9454,-0.2417,-0.4805,1.088
1.30251026,0.9415,-0.3203,-0.2950,1.037
1.30592125,0.9420,-0.3838,-0.1099,1.023
1.310239062,0.9400,-0.4620,0.2036,1.067
1.314593021,0.9410,-0.5381,0.5254,1.205
1.317087291,0.9249,-0.5616,0.6558,1.265
1.319567239,0.9063,-0.5840,0.7423,1.309
1.32506026,0.8858,-0.6168,0.8043,1.346
1.329382291,0.8907,-0.6314,0.8316,1.372
1.332441458,0.8585,-0.6451,0.8678,1.381
1.336846041,0.6895,-0.7208,0.9483,1.376
1.339474948,0.5831,-0.7701,0.9146,1.330
1.342752396,0.5181,-0.7901,0.8897,1.298
1.347185156,0.6275,-0.7491,1.3341,1.654
1.351625468,0.7413,-0.6788,1.5910,1.882
1.354415312,0.9449,-0.5630,1.4962,1.857
1.364232552,0.9493,-0.5596,0.8951,1.420
1.37500125,0.7213,-0.4361,0.2388,0.876
1.377614791,0.3995,-0.1861,0.1260,0.458
1.380958593,0.3389,-0.1641,0.0239,0.377
1.385493281,0.3296,-0.1821,-0.0576,0.381
1.408739062,0.2989,-0.2261,-0.2534,0.452
1.422557291,0.1944,-0.4434,-0.1533,0.508
1.425579271,0.2197,-0.4781,-0.0288,0.527
1.428667291,0.4488,-0.5416,0.3594,0.790
1.431833541,0.5616,-0.4991,0.4151,0.858
1.434495625,0.6295,-0.4712,0.4581,0.910
1.43701,0.6925,-0.4380,0.5035,0.962
1.439753073,0.7721,-0.4014,0.5411,1.025
1.444210468,0.9395,-0.3243,0.5113,1.118
1.446693489,0.9649,-0.2793,0.3526,1.065
1.45159151,0.9435,-0.2066,-0.2364,0.994
1.456494739,0.9049,-0.1177,-0.9415,1.311
1.461177031,0.9093,-0.0894,-1.3659,1.643
1.466475677,0.9527,-0.1821,-1.2369,1.572
1.470975052,0.9972,-0.3350,-0.6568,1.240
1.473620052,1.0025,-0.3833,-0.3291,1.123
1.478785468,0.9640,-0.3887,0.1441,1.049
1.483554271,0.8741,-0.3575,0.3907,1.022
1.488645,0.8302,-0.3721,0.4141,1.000
1.493550208,0.8893,-0.4541,0.4161,1.082
1.498371354,0.6983,-0.4795,0.3404,0.913
1.500862083,0.7042,-0.4859,0.2154,0.882
1.505397239,0.8223,-0.4986,0.3628,1.028
1.507870052,0.8062,-0.4874,0.4302,1.036
1.512752968,0.7486,-0.5245,0.5108,1.047
1.517586562,0.6334,-0.5049,0.4165,0.911
1.520389843,0.6173,-0.4366,0.3062,0.816
1.522546823,0.5684,-0.3428,0.1079,0.673
1.524973437,0.5064,-0.2813,-0.1016,0.588
1.527530781,0.4771,-0.2803,-0.3091,0.634
1.532801458,0.4615,-0.3296,-0.5264,0.774
1.537156927,0.4097,-0.3228,-0.4180,0.668
1.539754843,0.4034,-0.3072,-0.3335,0.607
1.551517448,0.4043,-0.3042,-0.2788,0.578
1.554551146,0.4185,-0.2110,-0.1104,0.481
1.557114479,0.4219,-0.2036,-0.0747,0.474
1.561540937,0.3814,-0.1934,0.0230,0.428
1.564036041,0.3785,-0.1880,0.0454,0.425
1.568818281,0.3770,-0.1812,0.0840,0.427
1.571647031,0.3369,-0.1782,0.1201,0.400
1.575108489,0.3130,-0.1812,0.1055,0.377
1.580583906,0.2910,-0.1778,0.0728,0.349
1.584825364,0.2652,-0.1890,0.0523,0.330
1.588639323,0.2642,-0.2217,0.0190,0.345
1.594530989,0.2940,-0.2647,0.0195,0.396
1.59811651,0.3575,-0.2657,0.0190,0.446
1.60159552,0.5074,-0.2666,0.0942,0.581
1.605820989,0.6744,-0.2984,0.1665,0.756
1.611027187,0.8404,-0.3809,0.1231,0.931
1.616915,0.9732,-0.4712,0.0596,1.083
1.620497552,1.0543,-0.5372,-0.0366,1.184
1.625096406,1.0817,-0.5587,-0.1968,1.233
1.627655052,1.1017,-0.5254,-0.3057,1.258
1.63275052,0.9742,-0.5577,-0.3916,1.189
1.635914114,0.9127,-0.5743,-0.4053,1.152
1.63962802,0.8604,-0.5850,-0.4239,1.124
1.642312135,0.8404,-0.6070,-0.4063,1.113
1.647148698,0.8033,-0.6929,-0.3697,1.123
1.649816927,0.7633,-0.7345,-0.2915,1.099
1.654497812,0.6885,-0.7755,-0.1192,1.044
1.659659687,0.6441,-0.7804,0.0078,1.012
1.664897604,0.5914,-0.7862,0.0806,0.987
1.670897968,0.6094,-0.7711,0.1025,0.988
1.684765937,0.8165,-0.6466,0.0464,1.043
1.68963151,1.1945,-0.6129,-0.0513,1.343
1.695080729,1.1862,-0.6109,-0.1314,1.341
1.698770104,1.1696,-0.5777,-0.1909,1.318
1.701248593,1.1676,-0.5577,-0.2129,1.311
1.704546198,1.1569,-0.5469,-0.2290,1.300
1.709766198,1.0709,-0.5435,-0.2285,1.222
1.712624479,1.0074,-0.5582,-0.1641,1.163
1.718197656,1.0025,-0.5440,-0.0811,1.144
1.722844062,1.0196,-0.5215,0.0093,1.145
1.725498333,1.0016,-0.5001,0.0532,1.121
1.728428645,0.9742,-0.5103,0.0293,1.100
1.733122448,0.8350,-0.4844,-0.0479,0.967
1.735634323,0.8248,-0.4761,-0.0215,0.953
1.74058125,0.9552,-0.4917,0.3223,1.122
1.744443125,1.0441,-0.4771,0.4751,1.242
1.747800364,1.2091,-0.3814,0.8072,1.503
1.751317812,1.2828,-0.3233,1.1031,1.723
1.755371927,1.3576,-0.2945,1.4938,2.040
1.760340937,1.1681,-0.3116,0.6817,1.388
1.764707083,0.7716,-0.1631,-0.4600,0.913
1.767721302,0.7203,-0.0552,-1.0475,1.272
1.772170052,0.4537,0.0205,-1.6828,1.743
1.774650677,0.2691,-0.0146,-1.8522,1.872
1.779891302,0.0093,-0.2041,-1.7145,1.727
1.782389323,-0.0400,-0.3262,-1.4152,1.453
1.787258229,0.0703,-0.5005,-0.6617,0.833
1.791919062,0.2407,-0.5030,-0.1616,0.581
1.794759427,0.3203,-0.4585,-0.0816,0.565
1.797546979,0.3926,-0.4112,-0.0830,0.575
1.802226041,0.5191,-0.3623,-0.1631,0.654
1.80514776,0.5748,-0.3609,-0.1729,0.700
1.809378541,0.6470,-0.3843,-0.1255,0.763
1.81417026,0.6588,-0.4112,-0.0830,0.781
1.819081041,0.6114,-0.4385,-0.0982,0.759
1.82412901,0.5284,-0.4312,-0.1787,0.705
1.826750104,0.4791,-0.4278,-0.2281,0.682
1.831701927,0.3721,-0.4444,-0.3028,0.654
1.836691041,0.2554,-0.4893,-0.3062,0.631
1.839108906,0.2056,-0.5127,-0.2769,0.618
1.84198151,0.1318,-0.5401,-0.2378,0.605
1.844344739,0.0547,-0.5860,-0.2119,0.626
1.848823281,-0.1358,-0.7457,-0.1416,0.771
1.851322864,-0.2212,-0.8536,-0.1109,0.889
1.853857656,-0.1196,-0.9371,-0.0718,0.947
1.856477083,-0.0649,-1.0187,-0.0127,1.021
1.859360052,0.1426,-1.0314,0.0342,1.042
1.863630937,0.1738,-1.1114,0.0698,1.127
1.866212916,0.2124,-1.1012,0.0190,1.122
1.86885427,0.3052,-1.0694,-0.0669,1.114
1.873642343,0.5210,-1.0309,-0.2720,1.187
1.87621026,0.6671,-0.9474,-0.3741,1.218
1.878723333,0.7076,-0.8658,-0.4234,1.196
1.883346875,0.9469,-0.6666,-0.4214,1.232
1.885789427,1.0401,-0.6104,-0.3819,1.265
1.888503593,1.2218,-0.5718,-0.3809,1.402
1.893328385,1.3248,-0.6964,-0.1250,1.502
1.898385364,1.6559,-0.6163,-0.5152,1.840
1.900879062,1.7048,-0.5723,-0.6563,1.914
1.9056675,1.3815,-0.7208,-0.5342,1.647
1.908293385,1.3126,-0.8751,-0.3628,1.619
1.912943854,1.4376,-0.8770,-0.4390,1.740
1.91539651,1.5050,-0.7755,-0.5108,1.768
1.917882812,1.5011,-0.6964,-0.6016,1.761
1.92040552,1.3854,-0.6544,-0.6954,1.683
1.922820052,1.2916,-0.6632,-0.7149,1.618
1.92532052,1.2145,-0.7208,-0.7042,1.578
1.927985416,1.2233,-0.7686,-0.6705,1.593
1.930547083,1.2218,-0.8233,-0.6480,1.610
1.935160833,1.1744,-0.8731,-0.4473,1.530
1.937703802,1.1227,-0.8790,-0.2896,1.455
1.94056026,1.0841,-0.8663,-0.1353,1.394
1.945290625,1.2780,-0.8629,0.0874,1.544
1.950209947,1.1925,-0.8770,0.2950,1.509
1.954890781,0.9635,-0.8370,0.3892,1.334
1.957352239,0.8687,-0.8189,0.3965,1.258
1.95994,0.8106,-0.8038,0.3858,1.205
1.96227427,0.7706,-0.7867,0.3643,1.160
1.965548125,0.7081,-0.7481,0.3345,1.083
1.969747187,0.5977,-0.5777,0.2031,0.856
1.972218385,0.5665,-0.5196,0.0674,0.772
1.974815677,0.5269,-0.4869,-0.0317,0.718
1.979726666,0.4605,-0.5108,-0.1895,0.713
1.984648385,0.3955,-0.5230,-0.3052,0.723
1.987113645,0.3609,-0.5137,-0.3091,0.700
1.991742708,0.3448,-0.5015,-0.3067,0.681
1.996652812,0.4439,-0.6241,-0.1904,0.789
1.999129114,0.5035,-0.7589,-0.1611,0.925
2.001790885,0.5093,-0.8849,-0.1196,1.028
2.004475781,0.4200,-0.9879,-0.0982,1.078
2.006892031,0.2837,-1.0797,-0.0772,1.119
2.011613229,0.2290,-1.1827,0.0269,1.205
2.014121249,0.1626,-1.2501,0.1704,1.272
2.017043385,-0.0181,-1.3239,0.2754,1.352
2.021591145,-0.2666,-1.4445,0.2227,1.486
2.024012812,-0.3638,-1.4767,0.0371,1.521
2.026822343,-0.4341,-1.5041,-0.1152,1.570
