time,gFx,gFy,gFz,TgF
0.469558698,-0.2715,0.8214,0.2520,0.901
0.474247917,-0.2036,0.8282,0.2715,0.895
0.476814167,-0.1655,0.8409,0.2803,0.902
0.47989651,-0.1343,0.8492,0.2891,0.907
0.482673802,-0.1211,0.8580,0.3208,0.924
0.486341562,-0.1050,0.8717,0.5259,1.023
0.490302604,-0.0982,0.8814,0.5562,1.047
0.494108958,-0.1162,0.9063,0.3785,0.989
0.498975312,-0.1724,0.8990,0.3086,0.966
0.503807604,-0.2017,0.8902,0.3067,0.963
0.508427135,-0.1939,0.8736,0.2818,0.938
0.510892708,-0.1734,0.8521,0.2232,0.898
0.513349479,-0.1655,0.8492,0.1953,0.887
0.515810469,-0.1572,0.8433,0.1670,0.874
0.518389271,-0.1441,0.8399,0.1411,0.864
0.523425625,-0.1123,0.8414,0.1001,0.855
0.52619474,-0.0855,0.8253,0.0664,0.832
0.530293646,-0.0523,0.8228,0.0679,0.827
0.532861302,-0.0581,0.8307,0.0879,0.837
0.535390312,-0.0615,0.8394,0.1011,0.848
0.538034062,-0.0620,0.8414,0.1060,0.850
0.542710573,-0.0654,0.8468,0.0996,0.855
0.545336198,-0.0356,0.8604,0.0537,0.863
0.548467656,0.0171,0.8663,-0.0166,0.867
0.552894948,0.0210,0.8673,-0.0376,0.868
0.55579125,0.0034,0.8971,-0.0435,0.898
0.559531146,0.0737,0.9132,-0.0112,0.916
0.562565573,0.1455,0.9205,0.0523,0.933
0.565505573,0.1558,0.9322,0.1572,0.958
0.569384583,0.1944,0.9708,0.1597,1.003
0.571879427,0.2139,0.9898,0.2061,1.033
0.574495833,0.2202,1.0084,0.2461,1.061
0.577492812,0.2261,1.0221,0.2730,1.082
0.58182875,0.2549,1.0563,0.3374,1.138
0.587244739,0.2788,1.0621,0.3853,1.164
0.591254375,0.2759,1.0323,0.4126,1.145
0.593712396,0.2510,1.0143,0.4136,1.124
0.596380417,0.2100,0.9757,0.4092,1.079
0.601071719,0.1109,0.9054,0.4224,1.005
0.603742552,0.0679,0.8712,0.4361,0.977
0.608093542,0.0273,0.8350,0.4341,0.942
0.610795885,0.0005,0.8009,0.4283,0.908
0.616508489,-0.0088,0.7852,0.4136,0.888
0.620560364,-0.0576,0.7525,0.4024,0.855
0.623322656,-0.0903,0.7476,0.4063,0.856
0.627862239,-0.1519,0.7349,0.4175,0.859
0.630388073,-0.1636,0.7398,0.4195,0.866
0.632932083,-0.1538,0.7706,0.4229,0.892
0.635517135,-0.1397,0.8038,0.4273,0.921
0.637981719,-0.1323,0.8321,0.4288,0.945
0.640729531,-0.1265,0.8536,0.4224,0.961
0.64502125,-0.1226,0.9073,0.3877,0.994
0.648731823,-0.1011,0.9493,0.3643,1.022
0.652674531,-0.0049,1.0519,0.3496,1.108
0.655129687,0.0606,1.1144,0.3565,1.172
0.657607708,0.1333,1.1735,0.3575,1.234
0.660097812,0.2144,1.2252,0.3482,1.292
0.666531458,0.3228,1.2745,0.2852,1.345
0.670099427,0.3203,1.2340,0.1406,1.283
0.673732083,0.3096,1.2032,0.0459,1.243
0.679994219,0.3067,1.1901,-0.0230,1.229
0.683349427,0.2950,1.1642,-0.1377,1.209
0.687330781,0.2486,1.1559,-0.2061,1.200
0.69075,0.1939,1.1324,-0.2237,1.170
0.69999401,0.1353,1.0963,-0.2139,1.125
0.703902083,-0.1148,0.8849,-0.0337,0.893
0.708608594,-0.0825,0.8399,-0.0059,0.844
0.711137917,-0.0537,0.8448,-0.0322,0.847
0.716098125,0.1030,0.9049,0.0615,0.913
0.720564948,0.1206,1.0099,0.1768,1.032
0.725020156,0.0723,1.0524,0.2085,1.075
0.728800833,0.0298,1.0758,0.2344,1.101
0.733334479,0.1275,1.0157,0.2471,1.053
0.736140885,0.1284,0.9659,0.2281,1.001
0.740418854,0.0532,0.8380,0.2300,0.871
0.743032344,0.0205,0.7823,0.2715,0.828
0.748309896,-0.0479,0.7017,0.3282,0.776
0.752778385,-0.1284,0.6392,0.2696,0.706
0.755216302,-0.1489,0.6319,0.2432,0.693
0.757828646,-0.1538,0.6441,0.2237,0.699
0.760277239,-0.1465,0.6768,0.2007,0.721
0.76527026,-0.1328,0.7872,0.1475,0.812
0.767748073,-0.1568,0.8175,0.1021,0.839
0.773479427,-0.1006,0.8814,0.0430,0.888
0.777443489,-0.0742,0.9244,0.0029,0.927
0.782315573,-0.0557,0.9679,0.0479,0.971
0.784828698,-0.0542,0.9703,0.0449,0.973
0.787449844,-0.0459,0.9649,0.0269,0.966
0.790679062,-0.0273,0.9586,-0.0015,0.959
0.794477864,0.0313,0.9605,-0.0405,0.962
0.796974791,0.0830,0.9586,-0.0327,0.963
0.801498489,0.1826,0.9811,0.0166,0.998
0.804227187,0.2012,0.9879,0.0488,1.009
0.809270781,0.2129,0.9928,0.0869,1.019
0.811609896,0.2071,0.9723,0.1489,1.005
0.814105,0.1782,0.9342,0.1841,0.969
0.819044896,0.0913,0.8346,0.2832,0.886
0.823961406,-0.0122,0.7813,0.3853,0.871
0.827054427,-0.0537,0.7813,0.4180,0.888
0.832258229,-0.0913,0.8004,0.4063,0.902
0.836237708,-0.1128,0.8062,0.3428,0.883
0.84076901,-0.0879,0.8355,0.2842,0.887
0.843307812,-0.0142,0.8502,0.2066,0.875
0.846303073,0.0396,0.8624,0.1099,0.870
0.850965208,0.1372,0.9083,-0.0327,0.919
0.855674583,0.2022,0.9742,-0.1060,1.001
0.858216875,0.2129,1.0001,-0.1172,1.029
0.860694427,0.2173,1.0211,-0.1221,1.051
0.863250521,0.2246,1.0328,-0.1338,1.065
0.868121198,0.2217,1.0358,-0.1563,1.071
0.873405729,0.1895,1.0030,-0.1587,1.033
0.877659219,0.1480,0.9503,-0.1563,0.974
0.882259583,0.1157,0.9122,-0.1597,0.933
0.887630625,0.0894,0.8883,-0.1978,0.914
0.890754062,0.0708,0.8878,-0.2114,0.915
0.895579791,0.0728,0.8893,-0.2261,0.920
0.900176302,0.1255,0.8844,-0.2075,0.917
0.904454896,0.2002,0.8707,-0.1934,0.914
0.908573333,0.2471,0.8683,-0.1929,0.923
0.912144739,0.3501,0.8800,-0.1973,0.967
0.917025312,0.4493,0.9161,-0.1665,1.034
0.92138875,0.5333,0.9679,-0.1084,1.110
0.937804479,0.5587,0.9908,-0.0840,1.141
0.941034739,0.4615,0.9386,-0.0654,1.048
0.943658854,0.4424,0.9186,-0.0806,1.023
0.948358594,0.4219,0.8932,-0.1240,0.996
0.951116979,0.4219,0.8893,-0.1568,0.997
0.955675781,0.4073,0.9029,-0.2197,1.015
0.958830469,0.4170,0.9161,-0.2417,1.035
0.961346666,0.4351,0.9264,-0.2564,1.055
0.965134896,0.4371,0.9527,-0.2818,1.085
0.968019896,0.4273,0.9630,-0.2774,1.089
0.972825573,0.4429,0.9503,-0.2407,1.076
0.977714531,0.4815,0.9220,-0.1802,1.056
0.982942343,0.4693,0.9073,-0.1362,1.031
0.985375312,0.4541,0.9093,-0.1309,1.025
0.987804791,0.4400,0.9181,-0.1460,1.028
0.991104479,0.4307,0.9229,-0.1695,1.032
0.995340989,0.4273,0.9137,-0.2261,1.034
0.999939531,0.4502,0.8941,-0.2720,1.037
1.004678854,0.5215,0.8766,-0.3013,1.064
1.008266562,0.5528,0.8702,-0.2959,1.073
1.012202968,0.5860,0.8717,-0.2451,1.079
1.015640677,0.5836,0.8736,-0.2022,1.070
1.019581771,0.5699,0.8829,-0.0982,1.055
1.024826927,0.5567,0.9010,-0.0200,1.059
1.027634114,0.5420,0.9151,0.0029,1.064
