time,gFx,gFy,gFz,TgF
0.462442396,0.3423,0.4371,0.8971,1.055
0.467202812,0.3487,0.4688,0.9024,1.075
0.471120521,0.3814,0.4888,0.9010,1.094
0.474729896,0.4493,0.5162,0.9698,1.187
0.480771146,0.4327,0.4756,1.0802,1.257
0.484769948,0.3272,0.3418,1.1676,1.260
0.487913437,0.2583,0.2632,1.1818,1.238
0.491774271,0.1235,0.1685,1.1344,1.153
0.496468281,0.0459,0.1714,1.0274,1.043
0.499013177,0.0444,0.1807,0.9811,0.999
0.504573906,0.0830,0.2144,0.9005,0.929
0.508913021,0.1587,0.3155,0.8233,0.896
0.513910208,0.2569,0.4410,0.7432,0.902
0.516985625,0.3252,0.4966,0.7003,0.918
0.521160625,0.4165,0.5762,0.6285,0.949
0.52396,0.4424,0.6119,0.6094,0.970
0.526425365,0.4717,0.6417,0.6075,1.002
0.531002396,0.4917,0.6636,0.6226,1.034
0.536619115,0.4805,0.6607,0.7237,1.091
0.540341094,0.4654,0.6119,0.7852,1.099
0.545114531,0.4815,0.5396,0.8409,1.109
0.547547812,0.4800,0.5079,0.8726,1.118
0.552517083,0.4205,0.4854,0.9039,1.109
0.557407344,0.3282,0.4581,0.8424,1.013
0.559872187,0.2906,0.4341,0.7774,0.937
0.562526667,0.2666,0.4043,0.7012,0.852
0.567233281,0.2407,0.3428,0.5523,0.693
0.572308385,0.2344,0.2476,0.4888,0.596
0.576860208,0.1978,0.1709,0.5118,0.575
0.579856615,0.1675,0.1470,0.5381,0.582
0.58401526,0.1025,0.1138,0.5875,0.607
0.586735781,0.0986,0.1040,0.6114,0.628
0.591879167,0.1040,0.0796,0.6680,0.681
0.596693021,0.1060,0.0527,0.7135,0.723
0.599153802,0.0689,-0.0142,0.7139,0.717
0.60185849,0.0361,-0.0693,0.7159,0.720
0.606896406,0.0625,-0.0649,0.7564,0.762
0.609366719,0.0864,-0.0313,0.7603,0.766
0.613724375,0.1563,0.0527,0.7266,0.745
0.616155521,0.1958,0.0864,0.6231,0.659
0.620801146,0.2832,0.1841,0.6436,0.727
0.625820885,0.3570,0.2886,0.6588,0.803
0.628351198,0.3814,0.3213,0.6109,0.789
0.630866562,0.4048,0.3409,0.5460,0.760
0.63337901,0.4190,0.3433,0.4659,0.714
0.638143542,0.3423,0.1655,0.1192,0.398
0.640605364,0.3409,0.1841,0.1084,0.402
0.643392239,0.3404,0.2105,0.1109,0.415
0.64605125,0.3516,0.2437,0.1362,0.449
0.650611042,0.3706,0.3145,0.1895,0.522
0.654370781,0.3682,0.3457,0.2031,0.544
0.657835989,0.3311,0.3560,0.2202,0.534
0.660268021,0.2984,0.3189,0.2368,0.497
0.663085417,0.3037,0.2490,0.2554,0.469
0.667227187,0.4493,0.2232,0.1973,0.539
0.669733646,0.4278,0.2769,0.2095,0.551
0.672898021,0.3340,0.3213,0.2613,0.532
0.677238385,0.1445,0.3633,0.4009,0.560
0.683445677,0.1231,0.3531,0.4410,0.578
0.687601979,0.2368,0.2364,0.4043,0.525
0.691971614,0.4771,0.0400,0.3824,0.613
0.694635677,0.5001,0.0029,0.3980,0.639
0.699282656,0.4444,0.0034,0.4263,0.616
0.704694114,0.3423,0.0278,0.4297,0.550
0.709722864,0.2261,0.0537,0.4156,0.476
0.714102083,0.1485,0.0684,0.3794,0.413
0.718895937,0.1265,0.0488,0.3687,0.393
0.723759583,0.1480,0.0107,0.3687,0.397
0.726179792,0.1748,-0.0088,0.3770,0.416
0.729243542,0.2022,-0.0347,0.3789,0.431
0.732234792,0.2290,-0.0581,0.3672,0.437
0.735951094,0.2920,-0.1025,0.3047,0.434
0.738516458,0.3160,-0.1226,0.2691,0.433
0.743215052,0.3550,-0.1563,0.2022,0.437
0.748734427,0.3692,-0.1724,0.1748,0.443
0.751219844,0.3916,-0.2061,0.1397,0.464
0.754619635,0.3941,-0.2232,0.1299,0.471
0.758454479,0.3941,-0.2681,0.1328,0.495
0.763557396,0.3838,-0.2969,0.1167,0.499
0.769666354,0.3570,-0.3028,0.1045,0.480
0.772579531,0.3540,-0.3013,0.0718,0.470
0.775330156,0.3594,-0.2945,0.0474,0.467
0.782672031,0.3848,-0.2764,0.0254,0.474
0.785255989,0.3931,-0.2783,0.0020,0.482
0.788335833,0.3907,-0.2886,0.0039,0.486
0.791058802,0.3990,-0.3081,0.0166,0.504
0.796194948,0.4273,-0.3579,0.0483,0.559
0.800558021,0.4502,-0.3775,0.0703,0.592
0.804387239,0.4419,-0.3560,0.1016,0.577
0.807061771,0.4302,-0.3369,0.1055,0.557
0.811386719,0.4058,-0.2837,0.1143,0.508
0.814118489,0.3887,-0.2490,0.0991,0.472
0.818559531,0.3667,-0.2114,-0.0225,0.424
0.821446719,0.3594,-0.2212,-0.0889,0.431
0.825981979,0.3736,-0.2818,-0.1948,0.507
0.829854844,0.3877,-0.3257,-0.2276,0.555
0.833311719,0.4297,-0.4141,-0.2417,0.644
0.838174271,0.4893,-0.4903,-0.2144,0.725
0.841051667,0.5313,-0.5289,-0.1944,0.774
0.846167396,0.6348,-0.5865,-0.1367,0.875
0.850483854,0.7506,-0.6339,-0.0903,0.987
0.852845833,0.8126,-0.6563,-0.0693,1.047
0.855506666,0.8971,-0.6636,0.0054,1.116
0.860092239,1.0738,-0.6690,0.1841,1.279
0.863954114,1.1403,-0.6646,0.1787,1.332
0.867653177,1.1984,-0.6763,0.1568,1.385
0.872463646,1.3263,-0.7369,0.2251,1.534
0.874876146,1.3678,-0.7594,0.2515,1.585
0.880858125,1.4333,-0.7921,0.2676,1.659
0.884976875,1.5002,-0.7789,0.2564,1.710
0.889674635,1.5817,-0.7320,0.2432,1.760
0.892105208,1.6174,-0.7022,0.2310,1.778
0.894621979,1.6510,-0.6749,0.2134,1.796
0.897125312,1.6764,-0.6505,0.1968,1.809
0.901851458,1.7223,-0.6129,0.1665,1.836
0.904656875,1.7365,-0.5933,0.1470,1.841
0.909239948,1.7868,-0.5889,0.1255,1.886
0.911664479,1.8308,-0.5577,0.0913,1.916
0.914326041,1.8869,-0.5079,0.0942,1.956
0.919182812,2.0359,-0.4668,0.1621,2.095
0.921626875,2.1404,-0.4815,0.1651,2.200
0.924327448,2.2571,-0.4971,0.1489,2.316
0.929474739,2.4724,-0.5025,0.0698,2.524
0.933892135,2.5740,-0.5372,-0.0537,2.630
0.938867552,2.5979,-0.6304,-0.2871,2.689
0.943503385,2.5330,-0.7867,-0.4800,2.695
0.946525677,2.4920,-0.8917,-0.5840,2.710
0.94946375,2.4592,-1.0065,-0.7227,2.754
0.953578281,2.4143,-1.2247,-0.9830,2.880
0.956041094,2.3772,-1.2882,-1.0240,2.891
0.960841979,2.2556,-1.2819,-0.8722,2.737
0.9635125,2.1877,-1.2189,-0.7208,2.606
0.965973125,2.1355,-1.1276,-0.5543,2.478
0.970947656,2.0661,-0.9005,-0.2788,2.271
0.975412396,2.0031,-0.6588,-0.0342,2.109
0.977814635,1.8879,-0.5455,0.3995,2.005
0.980716771,1.7380,-0.4346,0.8219,1.971
0.985448281,1.7912,-0.4229,0.3902,1.881
0.990313021,1.8317,-0.4541,0.2036,1.898
0.992777031,1.8557,-0.4859,0.1411,1.923
0.997467604,1.8952,-0.5587,-0.0127,1.976
0.999892291,1.8933,-0.6021,-0.0552,1.987
1.002415989,1.8781,-0.6441,-0.0654,1.987
1.005208385,1.8474,-0.6842,-0.0444,1.970
1.009588802,1.7863,-0.7608,0.0571,1.942
1.012261666,1.7624,-0.7862,0.1079,1.933
1.014743021,1.7453,-0.8033,0.1421,1.927
1.01753651,1.7341,-0.8097,0.1631,1.921
1.022184219,1.6833,-0.8092,0.1870,1.877
1.028757708,1.6418,-0.8072,0.2012,1.841
1.03209,1.5226,-0.8360,0.1655,1.745
1.0364175,1.4303,-0.8043,0.1895,1.652
1.0390675,1.3883,-0.7828,0.2036,1.607
1.041488021,1.3512,-0.7647,0.2188,1.568
1.046705052,1.2980,-0.7218,0.2036,1.499
