time,gFx,gFy,gFz,TgF
0.455442343,0.1958,0.3692,0.8629,0.959
0.458832343,0.1953,0.3667,0.8624,0.957
0.463663645,0.1885,0.3609,0.8629,0.954
0.467788281,0.1895,0.3584,0.8653,0.956
0.472555051,0.1914,0.3604,0.8702,0.961
0.47773276,0.1934,0.3628,0.8770,0.969
0.483002604,0.1983,0.3677,0.8819,0.976
0.487034479,0.1992,0.3736,0.8863,0.982
0.492001145,0.2007,0.3770,0.8932,0.990
0.497222395,0.2022,0.3775,0.8971,0.994
0.500414947,0.2090,0.3785,0.9044,1.002
0.505339947,0.2119,0.3804,0.9063,1.006
0.509160104,0.2090,0.3765,0.9083,1.005
0.51619552,0.2071,0.3775,0.9059,1.003
0.519041926,0.2075,0.3765,0.9015,0.999
0.525166979,0.2085,0.3741,0.8956,0.993
0.528987291,0.1934,0.3745,0.8888,0.984
0.533648333,0.1885,0.3662,0.8829,0.974
0.536199114,0.1895,0.3667,0.8809,0.973
0.539236301,0.1934,0.3648,0.8819,0.974
0.543082031,0.2036,0.3648,0.8790,0.973
0.548002551,0.2085,0.3667,0.8790,0.975
0.550798645,0.2095,0.3672,0.8834,0.979
0.555850624,0.2036,0.3633,0.8971,0.989
0.560733541,0.2007,0.3614,0.9181,1.007
0.563685208,0.1978,0.3604,0.9283,1.015
0.56733427,0.1968,0.3594,0.9483,1.033
0.569967499,0.1978,0.3575,0.9571,1.041
0.574798854,0.1958,0.3555,0.9723,1.054
0.577713385,0.1929,0.3565,0.9806,1.061
0.580536822,0.1909,0.3560,0.9840,1.064
0.58481427,0.1909,0.3521,0.9840,1.062
0.587732187,0.1900,0.3511,0.9825,1.061
0.592291874,0.1963,0.3511,0.9864,1.065
0.596753385,0.2002,0.3516,0.9894,1.069
0.59954427,0.2007,0.3526,0.9942,1.074
0.602127812,0.2002,0.3506,1.0025,1.081
0.611802499,0.2022,0.3492,1.0143,1.092
0.61548052,0.2051,0.3492,1.0016,1.080
0.61921302,0.2124,0.3492,0.9786,1.061
0.622258072,0.2114,0.3487,0.9605,1.044
0.626132812,0.2129,0.3560,0.9254,1.014
0.628552499,0.2139,0.3594,0.9078,1.000
0.631920364,0.2110,0.3638,0.8917,0.986
0.63592651,0.2031,0.3731,0.8668,0.965
0.638718385,0.1988,0.3770,0.8575,0.958
0.643064374,0.1856,0.3853,0.8438,0.946
0.647940364,0.1616,0.3931,0.8629,0.962
0.650771093,0.1572,0.4014,0.8770,0.977
0.655758645,0.1577,0.4073,0.9049,1.005
0.658301562,0.1577,0.4087,0.9151,1.015
0.661884426,0.1577,0.4063,0.9225,1.020
0.665295676,0.1568,0.4034,0.9176,1.015
0.667840676,0.1563,0.3985,0.9098,1.005
0.67280401,0.1553,0.3872,0.8844,0.978
0.677758541,0.1284,0.3872,0.8834,0.973
0.682745989,0.1309,0.3848,0.8814,0.971
0.688540728,0.1362,0.3804,0.8780,0.967
0.692346458,0.1489,0.3780,0.8761,0.966
0.697329947,0.2007,0.3623,0.8180,0.917
0.70236401,0.2212,0.3731,0.7833,0.895
0.705457708,0.2241,0.3936,0.7896,0.910
0.709363333,0.2378,0.4244,0.7911,0.929
0.711878281,0.2559,0.4390,0.7926,0.941
0.715449062,0.2730,0.4537,0.7984,0.958
0.719137812,0.3770,0.4551,0.7623,0.965
0.722131458,0.3731,0.4532,0.7637,0.963
0.726188593,0.3575,0.4747,0.8272,1.019
0.72862901,0.3482,0.4791,0.8570,1.042
0.732113489,0.3501,0.4766,0.8702,1.052
0.736396926,0.3619,0.4737,0.8927,1.073
0.741259426,0.3482,0.4747,0.9317,1.102
0.746701458,0.3653,0.4629,0.9229,1.095
0.750949062,0.3965,0.4463,0.8976,1.078
0.753403176,0.4029,0.4380,0.8863,1.068
0.756011041,0.4092,0.4283,0.8692,1.052
0.760961458,0.4112,0.4136,0.8292,1.014
0.763430416,0.4063,0.4102,0.8140,0.998
0.768115416,0.3951,0.4068,0.7916,0.974
0.770671666,0.3907,0.4102,0.7857,0.969
0.775569635,0.3882,0.4180,0.7711,0.959
0.780865208,0.4024,0.4268,0.7384,0.943
0.78546552,0.4151,0.4273,0.7008,0.920
0.788283958,0.4175,0.4283,0.6920,0.915
0.79265401,0.4073,0.4292,0.7037,0.919
0.795268072,0.3980,0.4302,0.7178,0.927
0.798107239,0.3897,0.4302,0.7379,0.939
0.802430312,0.3838,0.4356,0.7794,0.972
0.804939895,0.3887,0.4366,0.7950,0.987
0.809468072,0.4107,0.4375,0.8043,1.003
0.815511562,0.4395,0.4390,0.7887,1.004
0.81942901,0.4561,0.4473,0.7677,0.999
0.822564426,0.4585,0.4449,0.7462,0.982
0.826909531,0.4546,0.4263,0.6993,0.937
0.830567447,0.4639,0.4473,0.6968,0.949
0.834283124,0.4590,0.4737,0.6509,0.927
0.839025468,0.4498,0.5147,0.6475,0.942
0.841634166,0.4410,0.5386,0.6607,0.960
0.844062812,0.4190,0.5533,0.6759,0.969
0.846932135,0.3882,0.5596,0.6856,0.966
0.851236978,0.2998,0.5650,0.7120,0.957
0.853942708,0.2324,0.5723,0.7232,0.951
0.858859739,0.0620,0.5899,0.7428,0.951
0.863606353,-0.0010,0.6046,0.7994,1.002
0.868398072,0.0405,0.5943,0.8477,1.036
0.871977656,0.0825,0.5787,0.8570,1.037
0.875850208,0.1709,0.5274,0.8214,0.991
0.88090177,0.2456,0.4659,0.7491,0.916
0.883362447,0.2710,0.4336,0.7115,0.876
0.888612031,0.3091,0.4122,0.6592,0.837
0.892649062,0.3379,0.4170,0.6192,0.819
0.895358645,0.3526,0.4317,0.6094,0.826
0.898215728,0.3604,0.4507,0.5992,0.832
0.902985364,0.3799,0.4888,0.5875,0.853
0.906765833,0.3848,0.5108,0.5923,0.872
0.910068645,0.3955,0.5513,0.6089,0.912
0.915661978,0.3931,0.5826,0.6480,0.956
0.919731926,0.3877,0.5982,0.6968,0.997
0.922638228,0.3853,0.5953,0.7159,1.008
0.926793958,0.3760,0.5787,0.7447,1.015
0.930704999,0.3677,0.5689,0.7501,1.011
0.93444703,0.3350,0.5562,0.7613,1.001
0.93974302,0.3013,0.5621,0.7628,0.994
0.944396197,0.2740,0.5674,0.7574,0.985
0.947162603,0.2583,0.5728,0.7613,0.987
0.951555989,0.2080,0.5738,0.8018,1.008
0.954132551,0.1875,0.5733,0.8350,1.030
0.958458541,0.1826,0.5684,0.8673,1.053
0.961976405,0.2388,0.5411,0.9044,1.081
0.965908958,0.3238,0.4742,0.8883,1.058
0.968379218,0.3496,0.4385,0.8770,1.041
0.972042395,0.3633,0.4024,0.8756,1.030
0.976044895,0.3526,0.3575,0.8976,1.028
0.981129947,0.3301,0.3531,0.9254,1.044
0.985894687,0.3033,0.3433,0.8863,0.998
0.988714322,0.2935,0.3545,0.8814,0.994
0.993030468,0.2891,0.3770,0.8731,0.994
0.995673801,0.2945,0.3858,0.8614,0.989
1.00070401,0.3208,0.4190,0.8443,0.996
1.005421405,0.3907,0.4380,0.7970,0.990
1.008024843,0.4107,0.4390,0.7691,0.976
1.010491562,0.4087,0.4434,0.7506,0.963
1.013124166,0.3970,0.4498,0.7398,0.952
1.017394791,0.3863,0.4507,0.7310,0.942
1.020077239,0.3594,0.4346,0.7271,0.920
1.023286458,0.3536,0.4263,0.7247,0.912
1.027474635,0.3389,0.4146,0.7135,0.892
1.03060276,0.3379,0.4141,0.7061,0.886
1.034878124,0.3604,0.4165,0.6837,0.878
1.040515364,0.3853,0.4126,0.6436,0.856
1.04455651,0.4122,0.4004,0.6143,0.841
1.04854927,0.4136,0.3941,0.6129,0.838
1.051460728,0.4014,0.3902,0.6231,0.838
1.05401776,0.3999,0.3902,0.6319,0.843
1.056653124,0.4038,0.3916,0.6466,0.857
1.059102812,0.4136,0.3936,0.6651,0.877
1.061601822,0.4229,0.3941,0.6842,0.896
1.066934218,0.4424,0.3936,0.7359,0.945
1.071996978,0.4424,0.3921,0.7828,0.981
1.076059218,0.4151,0.3872,0.8277,1.004
1.078761041,0.4014,0.3819,0.8463,1.012
1.08323901,0.3716,0.3721,0.8780,1.023
1.089009166,0.3404,0.3614,0.9024,1.030
1.09369078,0.3316,0.3614,0.9405,1.061
1.09872177,0.3262,0.3599,0.9439,1.062
1.103289478,0.3399,0.3672,0.9669,1.089
