time,gFx,gFy,gFz,TgF
8.82969E-4,-0.1206,-0.0767,0.9967,1.007
0.006686094,-0.1563,-0.0420,0.9537,0.967
0.012913907,-0.1763,-0.0063,0.9210,0.938
0.015975625,-0.1821,0.0132,0.9054,0.924
0.018424115,-0.1826,0.0220,0.9049,0.923
0.020904636,-0.1817,0.0313,0.9102,0.929
0.023517188,-0.1792,0.0396,0.9220,0.940
0.025926511,-0.1729,0.0483,0.9400,0.957
0.030580209,-0.1533,0.0591,0.9757,0.989
0.035771667,-0.1314,0.0684,1.0089,1.020
0.038729948,-0.1231,0.0723,1.0260,1.036
0.042921042,-0.1118,0.0737,1.0494,1.058
0.045334636,-0.1065,0.0781,1.0567,1.065
0.047893646,-0.0952,0.0850,1.0587,1.066
0.050376094,-0.0825,0.0918,1.0548,1.062
0.053184427,-0.0693,0.1006,1.0519,1.059
0.057820782,-0.0576,0.1221,1.0465,1.055
0.062713438,-0.0493,0.1441,1.0548,1.066
0.067432084,-0.0435,0.1592,1.0738,1.086
0.070021511,-0.0376,0.1660,1.0856,1.099
0.074484167,-0.0190,0.1792,1.1036,1.118
0.076985417,-0.0146,0.1841,1.1119,1.127
0.079770365,-0.0127,0.1890,1.1173,1.133
0.084506042,-0.0181,0.2017,1.1363,1.154
0.08781,-0.0181,0.2046,1.1510,1.169
0.091783021,0.0010,0.2031,1.1705,1.188
0.094919063,0.0161,0.1978,1.1710,1.188
0.099300521,0.0439,0.1900,1.1398,1.156
0.104392136,0.0723,0.1856,1.0821,1.100
0.109056354,0.0884,0.1890,0.9952,1.017
0.112547865,0.0894,0.1953,0.9518,0.976
0.11638224,0.0855,0.1719,0.8473,0.869
0.11888849,0.0830,0.1773,0.8175,0.841
0.121387865,0.0737,0.1958,0.8057,0.832
0.126194219,0.0493,0.2432,0.8194,0.856
0.128693594,0.0122,0.2676,0.8575,0.898
0.131165365,-0.0024,0.2881,0.9015,0.946
0.136902604,0.0088,0.3062,0.9503,0.998
0.140947604,0.0098,0.2910,0.9815,1.024
0.146269167,-0.0034,0.2793,1.0382,1.075
0.15042375,0.0786,0.2354,1.0260,1.056
0.153385,0.1040,0.2251,1.0309,1.060
0.15805875,0.0972,0.2075,1.0372,1.062
0.163330625,0.1079,0.2031,0.9884,1.015
0.167756042,0.1060,0.2129,0.9410,0.971
0.172557188,0.1035,0.2393,0.9327,0.968
0.174994844,0.1021,0.2554,0.9425,0.982
0.177580729,0.1079,0.2642,0.9444,0.987
0.180048698,0.1104,0.2720,0.9508,0.995
0.184810156,0.1109,0.2720,0.9649,1.009
0.187236198,0.1157,0.2588,0.9562,0.997
0.189906459,0.1245,0.2417,0.9395,0.978
0.195179219,0.1045,0.2100,0.9596,0.988
0.199587813,0.0635,0.1831,0.9879,1.007
0.204682084,0.0313,0.1519,1.0055,1.017
0.209249167,-0.0020,0.1211,1.0294,1.037
0.213171459,-0.0156,0.1040,1.0089,1.014
0.216570729,-0.0542,0.0933,0.9019,0.908
0.220268854,-0.0835,0.1113,0.8556,0.867
0.224083281,-0.1602,0.1792,0.7296,0.768
0.228954896,-0.2466,0.2744,0.5792,0.687
0.233470261,-0.3081,0.3736,0.4898,0.689
0.236884011,-0.3340,0.4068,0.4781,0.711
0.241184323,-0.3745,0.4532,0.5626,0.814
0.246351146,-0.3843,0.4493,0.7227,0.934
0.250838906,-0.3106,0.3653,0.8214,0.951
0.253639896,-0.2574,0.3101,0.8634,0.953
0.258204531,-0.1460,0.2066,0.9518,0.985
0.260670365,-0.0884,0.1655,0.9820,1.000
0.263347917,-0.0400,0.1260,0.9894,0.998
0.268078646,0.0684,0.0508,0.9264,0.930
0.270494531,0.0977,0.0415,0.8819,0.888
0.275305156,0.1035,0.0703,0.7930,0.803
0.278688177,0.1069,0.0781,0.7442,0.756
0.282822761,0.0742,0.1206,0.7276,0.741
0.287474271,0.0405,0.1538,0.7032,0.721
0.290092188,0.0342,0.1616,0.6754,0.695
0.292633229,0.0293,0.1743,0.6534,0.677
0.295355469,0.0264,0.1817,0.6192,0.646
0.299906198,0.0430,0.1895,0.5674,0.600
0.302447969,0.0513,0.1831,0.5494,0.581
0.305246927,0.0576,0.1738,0.5318,0.562
0.309671511,0.0664,0.1616,0.5450,0.572
0.313228229,0.0762,0.1651,0.5816,0.609
0.316594271,0.0952,0.1792,0.6724,0.702
0.322345365,0.0972,0.1948,0.7354,0.767
0.326709271,0.0879,0.2617,0.9220,0.962
0.329217865,0.0928,0.2603,0.8536,0.897
0.331678229,0.1025,0.2588,0.8092,0.856
0.337004792,0.1953,0.3072,0.8961,0.967
0.339619167,0.2564,0.3438,0.9483,1.041
0.343806042,0.3160,0.3970,0.9142,1.046
0.348596615,0.3658,0.5191,1.0299,1.210
0.351109271,0.3736,0.5782,1.0675,1.270
0.353807552,0.3326,0.6353,1.0807,1.297
0.358432552,0.2920,0.7384,1.1168,1.370
0.362225886,0.2774,0.7647,1.1168,1.382
0.365721511,0.2735,0.7159,1.0519,1.301
0.368225729,0.3086,0.6251,1.0279,1.242
0.370767448,0.2730,0.5132,1.0157,1.170
0.375693177,0.3218,0.2730,1.1656,1.240
0.378591406,0.3594,0.1763,1.2828,1.344
0.382875573,0.4327,0.0317,1.3229,1.392
0.385304636,0.3970,0.0078,1.3195,1.378
0.388376354,0.3877,-0.0039,1.3209,1.377
0.392415313,0.3623,0.0747,1.2838,1.336
0.395440729,0.3912,0.1289,1.2262,1.294
0.400143958,0.3345,0.1587,0.9679,1.036
0.404890208,0.3775,0.1782,0.8551,0.952
0.407550261,0.4068,0.2041,0.8443,0.959
0.413229011,0.4385,0.2114,0.8287,0.961
0.417284844,0.4771,0.2202,0.8912,1.035
0.420243646,0.4991,0.2364,0.9488,1.098
0.424544219,0.4800,0.2827,1.0543,1.192
0.426975886,0.4561,0.3184,1.1105,1.242
0.429399011,0.4458,0.3501,1.1529,1.285
0.434228802,0.4410,0.3809,1.1652,1.303
0.437711771,0.4336,0.3775,1.1573,1.292
0.441803021,0.4068,0.3433,1.1642,1.280
0.446991302,0.4327,0.2691,1.1852,1.290
0.451424271,0.3438,0.1831,1.2242,1.285
0.454491511,0.3018,0.1362,1.2570,1.300
0.458932969,0.2442,0.0977,1.2936,1.320
0.46193375,0.2276,0.0913,1.2931,1.316
0.465985833,0.2715,0.1148,1.2731,1.307
0.4684175,0.3184,0.1362,1.2589,1.306
0.473275938,0.3311,0.1660,1.2242,1.279
0.478661094,0.3067,0.1875,1.1769,1.231
0.483022552,0.3316,0.2398,1.0607,1.137
0.485455156,0.3487,0.2759,1.0050,1.099
0.488379844,0.3667,0.3018,0.9703,1.080
0.492828177,0.3926,0.3291,0.9825,1.108
0.495667188,0.4004,0.3413,1.0260,1.153
0.500264844,0.3785,0.3619,1.0987,1.217
0.505157396,0.3247,0.3492,1.1197,1.217
0.507601875,0.3106,0.3306,1.1256,1.214
0.510043802,0.3042,0.3150,1.1363,1.218
0.512960833,0.3062,0.3091,1.1495,1.229
0.517621979,0.3233,0.3306,1.1378,1.228
0.520362083,0.3340,0.3501,1.1046,1.206
0.522769479,0.3418,0.3726,1.0558,1.171
0.527120833,0.3301,0.4107,0.9019,1.045
0.529974636,0.3096,0.4229,0.8062,0.962
0.534427761,0.2793,0.4478,0.6109,0.807
0.537264375,0.2886,0.4537,0.5333,0.757
0.539756198,0.3076,0.4624,0.4781,0.733
0.544128906,0.3443,0.4947,0.4463,0.750
0.546668438,0.3531,0.5132,0.4537,0.771
0.549139115,0.3531,0.5298,0.4708,0.792
0.553775677,0.3423,0.5391,0.5025,0.813
0.556381458,0.3379,0.5264,0.5118,0.808
0.559294323,0.3360,0.5137,0.5176,0.803
0.562079688,0.3443,0.4981,0.5254,0.802
0.56656026,0.3584,0.4703,0.5435,0.803
0.571567708,0.3750,0.3897,0.5880,0.799
0.576178385,0.3721,0.2969,0.6944,0.842
0.578807188,0.3467,0.2749,0.7496,0.870
0.581263438,0.3057,0.2539,0.7847,0.880
0.585850104,0.2368,0.1841,0.8048,0.859
0.590597917,0.2027,0.0757,0.8145,0.843
0.599116563,0.1577,0.0181,0.8311,0.846
0.601567031,0.1235,0.0317,0.8204,0.830
0.60413099,0.1074,0.0420,0.7960,0.804
0.607990417,0.0801,0.0713,0.7545,0.762
0.612724323,0.1206,0.0986,0.7125,0.729
0.615355573,0.1323,0.1187,0.6842,0.707
0.617820156,0.1362,0.1402,0.6475,0.676
0.6213175,0.1304,0.1616,0.6124,0.647
0.62510099,0.1250,0.2061,0.5416,0.593
0.629719167,0.1450,0.2310,0.4795,0.552
0.634601875,0.1553,0.2495,0.4615,0.547
0.639368385,0.1538,0.2593,0.4610,0.551
0.641998646,0.1392,0.2691,0.4732,0.562
0.647496406,0.1402,0.2652,0.4756,0.562
0.651696927,0.1660,0.2515,0.4961,0.580
0.654304844,0.1616,0.2315,0.5147,0.587
0.65938099,0.1289,0.1856,0.5528,0.597
0.662090417,0.1040,0.1631,0.5826,0.614
0.666474219,0.1089,0.1016,0.6163,0.634
0.668942813,0.1016,0.0762,0.6202,0.633
0.673682083,0.0894,0.0322,0.6153,0.623
0.676265521,0.1104,0.0244,0.5880,0.599
0.679306823,0.1289,0.0166,0.5552,0.570
0.683669427,0.0796,-0.0068,0.5538,0.560
0.688726979,0.0073,-0.0435,0.5406,0.542
0.69339349,-0.0454,-0.0664,0.5093,0.516
0.69602026,-0.0547,-0.0586,0.4703,0.477
0.69876901,-0.0576,-0.0439,0.4156,0.422
0.703735677,-0.0298,0.0034,0.2945,0.296
0.707963594,0.0029,0.0366,0.1817,0.185
0.713315104,0.0249,0.0430,0.1177,0.128
0.718015208,0.0430,0.0186,0.1279,0.136
0.72145125,0.0518,0.0000,0.1411,0.150
0.725134844,0.0732,-0.0313,0.1406,0.162
0.727664844,0.1104,-0.0493,0.1162,0.168
0.731028646,0.1895,-0.0859,0.0938,0.228
0.734837292,0.3462,-0.1587,0.1030,0.395
0.73746724,0.3467,-0.1587,0.1099,0.397
0.742266198,0.2837,-0.1089,0.0835,0.315
0.744952083,0.2403,-0.0864,0.0811,0.268
0.749665417,0.1524,-0.0635,0.1201,0.204
0.755675313,0.0772,-0.0400,0.0986,0.131
0.75958526,0.0078,-0.0645,0.1079,0.126
0.762301719,-0.0205,-0.0879,0.1133,0.145
0.76671151,-0.0664,-0.1519,0.1221,0.206
0.769204479,-0.0767,-0.1851,0.1211,0.234
0.774782396,-0.0811,-0.2202,0.1221,0.265
0.781966354,-0.0654,-0.2891,0.1338,0.325
0.786253177,0.0264,-0.4200,0.1895,0.461
0.789067604,0.0557,-0.4351,0.1904,0.478
0.793985052,0.1284,-0.4463,0.1958,0.504
0.797760208,0.1729,-0.4473,0.2007,0.520
0.801461146,0.2652,-0.4356,0.1997,0.548
0.804100104,0.3086,-0.4234,0.1861,0.556
0.807420885,0.3579,-0.4073,0.1748,0.570
0.813745937,0.4512,-0.3721,0.1768,0.611
0.818300156,0.5694,-0.3394,0.2207,0.699
0.820702604,0.6031,-0.3355,0.2300,0.727
0.82622776,0.6617,-0.3326,0.2481,0.781
0.830345625,0.7017,-0.3438,0.2749,0.828
0.832765521,0.7115,-0.3589,0.2930,0.849
0.837399844,0.6910,-0.3872,0.3872,0.882
0.842213177,0.6827,-0.4034,0.4566,0.915
0.84718474,0.7232,-0.4205,0.4659,0.958
0.851943906,0.7813,-0.4405,0.4957,1.025
0.85457776,0.8072,-0.4483,0.5225,1.061
0.857339062,0.8258,-0.4498,0.5606,1.095
0.862600312,0.8404,-0.4581,0.6588,1.162
0.866585365,0.8321,-0.4893,0.7486,1.222
0.873685417,0.8297,-0.5372,0.8136,1.280
0.876306146,0.8199,-0.5987,0.8458,1.321
0.878976771,0.8165,-0.6290,0.8458,1.333
0.881422865,0.8116,-0.6514,0.8390,1.337
