time,gFx,gFy,gFz,TgF
0.490829479,0.0747,0.3233,0.9415,0.998
0.49527349,0.0752,0.3286,0.9576,1.015
0.497837917,0.0772,0.3267,0.9684,1.025
0.5006175,0.0801,0.3218,0.9781,1.033
0.503053698,0.0806,0.3203,0.9855,1.039
0.505540052,0.0811,0.3199,0.9928,1.046
0.508847448,0.0825,0.3174,0.9996,1.052
0.514131927,0.0835,0.3116,1.0138,1.064
0.517841042,0.0811,0.3028,1.0191,1.066
0.520547917,0.0845,0.2979,1.0172,1.063
0.525190938,0.1035,0.2862,1.0074,1.052
0.527746511,0.1148,0.2827,1.0006,1.046
0.533549688,0.1065,0.2783,0.9986,1.042
0.537394375,0.0864,0.2798,0.9811,1.024
0.542977448,0.0825,0.2842,0.9654,1.010
0.547036458,0.0786,0.2876,0.9508,0.996
0.551934167,0.0718,0.2857,0.9347,0.980
0.554441875,0.0679,0.2857,0.9278,0.973
0.557145,0.0610,0.2847,0.9249,0.970
0.561528438,0.0523,0.2779,0.9278,0.970
0.565088854,0.0464,0.2710,0.9303,0.970
0.568796563,0.0420,0.2608,0.9420,0.978
0.571402083,0.0356,0.2559,0.9474,0.982
0.575925521,0.0293,0.2461,0.9591,0.991
0.578560833,0.0269,0.2388,0.9591,0.989
0.581312604,0.0181,0.2173,0.9439,0.969
0.585948386,-0.0107,0.2066,0.9610,0.983
0.589068854,-0.0176,0.2046,0.9659,0.988
0.593826302,-0.0220,0.2090,0.9728,0.995
0.596340052,-0.0122,0.2183,0.9718,0.996
0.600766667,0.0132,0.2354,0.9645,0.993
0.603626146,0.0278,0.2471,0.9596,0.991
0.608420313,0.0566,0.2705,0.9571,0.996
0.611016823,0.0669,0.2842,0.9601,1.003
0.614290781,0.0762,0.2915,0.9586,1.005
0.618050886,0.0913,0.3111,0.9591,1.012
0.620787292,0.0982,0.3203,0.9659,1.022
0.625327083,0.1035,0.3374,0.9806,1.042
0.632543229,0.0894,0.3584,1.0089,1.074
0.63897526,0.0649,0.3814,1.0279,1.098
0.642520104,0.0371,0.3516,1.0343,1.093
0.64737,0.0527,0.3184,1.0172,1.067
0.649918698,0.0454,0.3213,1.0162,1.067
0.656130677,0.0498,0.3140,1.0221,1.070
0.659964635,0.0674,0.3125,1.0265,1.075
0.664399583,0.0977,0.3062,1.0113,1.061
0.666904167,0.1128,0.3028,0.9972,1.048
0.672257969,0.1387,0.2920,0.9669,1.020
0.676852917,0.1572,0.2827,0.9410,0.995
0.680560521,0.1641,0.2827,0.9293,0.985
0.684016979,0.1743,0.2803,0.9078,0.966
0.686506302,0.1753,0.2827,0.8980,0.958
0.68928651,0.1763,0.2871,0.8946,0.956
0.69346,0.1699,0.3003,0.8912,0.956
0.697154115,0.1636,0.3081,0.8883,0.954
0.701710521,0.1436,0.3262,0.8893,0.958
0.706018802,0.1157,0.3443,0.8912,0.962
0.711137917,0.0894,0.3575,0.8873,0.961
0.714131094,0.0781,0.3638,0.8824,0.958
0.71833,0.0601,0.3716,0.8726,0.950
0.720925885,0.0527,0.3750,0.8663,0.945
0.725960104,0.0518,0.3804,0.8551,0.937
0.732639323,0.0562,0.3843,0.8492,0.934
0.735393594,0.0679,0.3819,0.8433,0.928
0.739096875,0.0767,0.3824,0.8419,0.928
0.742882292,0.0840,0.3838,0.8458,0.933
0.74758401,0.0972,0.3897,0.8653,0.954
0.75013099,0.1045,0.3921,0.8741,0.964
0.752984323,0.1133,0.3951,0.8839,0.975
0.75617776,0.1201,0.3985,0.8961,0.988
0.761008958,0.1333,0.4078,0.9142,1.010
0.764835625,0.1455,0.4087,0.9308,1.027
0.76999276,0.1558,0.4102,0.9415,1.039
0.772674583,0.1597,0.4112,0.9430,1.041
0.776914635,0.1646,0.4014,0.9405,1.036
0.779982656,0.1675,0.3980,0.9371,1.032
0.784126615,0.1699,0.3892,0.9195,1.013
0.786845677,0.1748,0.3853,0.9137,1.007
0.789330885,0.1782,0.3804,0.9015,0.995
0.794377292,0.1817,0.3780,0.8761,0.971
0.797434063,0.1861,0.3814,0.8639,0.962
0.801625,0.1924,0.3902,0.8433,0.949
0.806304635,0.1890,0.3999,0.8311,0.942
0.809035573,0.1817,0.4092,0.8292,0.942
0.811452865,0.1734,0.4151,0.8277,0.942
0.814280365,0.1641,0.4180,0.8297,0.943
0.818266406,0.1367,0.4248,0.8350,0.947
0.821610052,0.1240,0.4244,0.8443,0.953
0.826370104,0.1021,0.4195,0.8648,0.967
0.833086094,0.0947,0.4063,0.8868,0.980
0.836239583,0.0913,0.3912,0.8971,0.983
0.839060156,0.0923,0.3799,0.9010,0.982
0.844044063,0.0840,0.3550,0.9039,0.975
0.848093385,0.0835,0.3384,0.9127,0.977
0.853270208,0.0747,0.3213,0.9332,0.990
0.856151823,0.0757,0.3189,0.9400,0.996
0.860134635,0.0923,0.3262,0.9493,1.008
0.864731615,0.1372,0.3492,0.9635,1.034
0.867196354,0.1602,0.3609,0.9674,1.045
0.869722031,0.1782,0.3741,0.9679,1.053
0.872553229,0.1944,0.3863,0.9728,1.065
0.877053958,0.2134,0.4219,0.9894,1.097
0.880874115,0.2217,0.4327,0.9947,1.107
0.884833958,0.2305,0.4493,0.9889,1.110
0.88931099,0.2412,0.4371,0.9684,1.089
0.894155052,0.2613,0.4219,0.9791,1.098
0.897634687,0.2671,0.4209,0.9981,1.116
0.901947396,0.2984,0.4063,1.0221,1.140
0.906588281,0.3453,0.3789,1.0113,1.134
0.909235573,0.3506,0.3643,1.0084,1.128
0.911727448,0.3413,0.3462,1.0021,1.114
0.914224271,0.3321,0.3291,0.9889,1.094
0.916782135,0.3321,0.3140,0.9703,1.073
0.921678437,0.3404,0.2993,0.9156,1.022
0.925964792,0.3648,0.2950,0.8458,0.967
0.928452292,0.3794,0.2979,0.7999,0.934
0.932645469,0.3995,0.3057,0.7501,0.903
0.935647708,0.2735,0.2749,0.6363,0.745
0.939161302,0.1685,0.2823,0.5914,0.677
0.943198229,-0.1045,0.3936,0.5914,0.718
0.945741302,-0.2666,0.4380,0.5503,0.752
0.950416094,-0.4727,0.5684,0.5958,0.949
0.95284401,-0.4947,0.6177,0.6075,0.998
0.9552625,-0.4668,0.6519,0.5963,0.999
0.958358021,-0.4078,0.6675,0.5826,0.975
0.962459323,-0.2696,0.6402,0.5801,0.905
0.964982552,-0.2031,0.6046,0.6021,0.877
0.967914844,-0.1411,0.5543,0.6343,0.854
0.972428437,-0.0073,0.4419,0.7266,0.851
0.976957708,0.1406,0.3340,0.7813,0.861
0.97990776,0.2178,0.2793,0.7862,0.862
0.983635781,0.2779,0.2412,0.7974,0.878
0.986932031,0.3179,0.2344,0.8839,0.968
0.989486146,0.3213,0.2530,0.9229,1.009
0.99207026,0.3311,0.2754,0.9469,1.040
0.99448224,0.3413,0.3003,0.9542,1.057
0.997057083,0.3492,0.3311,0.9493,1.064
1.001717396,0.3311,0.3633,0.8307,0.965
1.004142604,0.3228,0.3853,0.7662,0.916
1.006659219,0.3111,0.4239,0.7276,0.898
1.009129323,0.3111,0.4771,0.7105,0.911
1.014057083,0.3057,0.5596,0.6690,0.924
1.016532917,0.3081,0.5948,0.6592,0.940
1.019885365,0.3042,0.6265,0.6651,0.963
1.022315052,0.2896,0.6480,0.6749,0.979
1.026087812,0.2193,0.6597,0.7125,0.995
1.028701146,0.1699,0.6446,0.7457,1.000
1.032290469,0.1372,0.6246,0.7911,1.017
1.036289844,0.1250,0.5557,0.8785,1.047
1.039165573,0.1328,0.5079,0.9137,1.054
1.043326615,0.1719,0.4136,0.9786,1.076
1.048163906,0.2222,0.3306,1.0143,1.090
1.050608906,0.2456,0.2974,1.0118,1.083
1.056069583,0.2749,0.2544,0.9923,1.061
1.060757187,0.2925,0.2617,0.9757,1.052
1.063193229,0.3072,0.2788,0.9615,1.047
1.068029427,0.3433,0.3252,0.9425,1.054
1.073685729,0.3409,0.3819,0.9303,1.062
1.077523594,0.3057,0.4288,0.8980,1.041
1.080472864,0.2818,0.4483,0.8785,1.026
1.084637083,0.2427,0.4844,0.8516,1.009
1.087130729,0.2393,0.4947,0.8526,1.014
1.089604427,0.2461,0.4986,0.8629,1.027
1.094602604,0.2608,0.4610,0.8863,1.033
1.097579062,0.2613,0.4190,0.8927,1.020
1.101930052,0.2666,0.3218,0.9102,1.002
1.104450208,0.2720,0.2798,0.9254,1.004
1.106957396,0.2725,0.2476,0.9381,1.008
1.111731823,0.2447,0.2183,0.9449,1.000
1.114272448,0.2222,0.2129,0.9352,0.984
1.116865625,0.2339,0.2114,0.9190,0.972
1.121952812,0.1514,0.2310,0.8536,0.897
1.126476927,0.1514,0.2793,0.8014,0.862
1.129110364,0.1768,0.3130,0.7843,0.863
1.132183437,0.2075,0.3423,0.7623,0.861
1.136154948,0.2759,0.3931,0.7471,0.888
1.139465208,0.2871,0.4097,0.7486,0.900
1.143691042,0.2691,0.4170,0.7843,0.928
1.14889401,0.2935,0.3912,0.8556,0.985
1.153238385,0.4478,0.3091,0.9645,1.107
1.155871875,0.3770,0.2871,1.0182,1.123
1.158531354,0.2969,0.2578,1.0480,1.119
1.16431276,0.2705,0.2090,1.0831,1.136
1.168240573,0.3042,0.1616,1.0128,1.070
1.172636302,0.2666,0.1543,1.0724,1.116
1.175064531,0.2534,0.1724,1.1637,1.203
1.177757344,0.2598,0.1934,1.1510,1.196
1.181050989,0.2637,0.2295,1.1412,1.194
1.1851025,0.2715,0.2661,0.9815,1.053
1.189898854,0.3443,0.3150,0.8829,0.999
1.194799896,0.3926,0.3868,0.8350,1.001
1.197532552,0.4097,0.4375,0.8370,1.030
1.202182344,0.4532,0.5147,0.8248,1.073
1.204691719,0.4786,0.5250,0.8199,1.085
1.209518542,0.4922,0.5049,0.8560,1.109
1.214198437,0.4615,0.4312,0.9474,1.139
1.216619844,0.4219,0.3912,1.0021,1.155
1.219787292,0.3599,0.3418,1.0558,1.167
1.222371458,0.2974,0.2788,1.1173,1.189
1.226707917,0.2251,0.1109,1.2169,1.243
1.230225937,0.1988,0.0498,1.2711,1.288
1.233001875,0.1602,0.0107,1.3180,1.328
1.236450729,0.1192,0.0254,1.3390,1.345
1.239726719,0.1362,0.0513,1.2980,1.306
1.243835937,0.2105,0.1240,1.1598,1.185
1.248495989,0.2906,0.2530,1.0157,1.086
1.251034271,0.3033,0.3218,0.9415,1.040
1.256181614,0.3741,0.4288,0.8028,0.984
1.260692135,0.4898,0.5328,0.7198,1.021
1.263971354,0.5079,0.5762,0.7086,1.045
1.269465521,0.4600,0.5469,0.7159,1.012
1.272987812,0.4136,0.4009,0.8272,1.008
1.276037864,0.3829,0.3453,0.9156,1.051
1.281186771,0.3155,0.3096,1.0636,1.152
1.28369875,0.2940,0.2989,1.0939,1.171
1.287692083,0.2710,0.2735,1.1051,1.170
1.290184166,0.2637,0.2681,1.1061,1.168
1.294665989,0.2793,0.2681,1.1095,1.175
1.297702916,0.3018,0.2710,1.1070,1.179
1.300247812,0.3262,0.2862,1.0983,1.181
1.305236666,0.3570,0.3301,1.0318,1.141
1.307764479,0.3555,0.3501,0.9796,1.099
1.31243526,0.3604,0.3838,0.8702,1.017
1.318415208,0.3496,0.3960,0.8038,0.962
1.322424896,0.3023,0.3687,0.6827,0.833
1.3268375,0.2437,0.3716,0.7310,0.856
1.332112916,0.2124,0.3355,0.7721,0.868
1.336641719,0.2085,0.3296,0.7769,0.869
1.339393333,0.2129,0.3448,0.7774,0.877
1.344041614,0.2300,0.3667,0.7808,0.893
1.348874791,0.2422,0.3643,0.7906,0.904
1.351339531,0.2398,0.3628,0.7862,0.898
1.356080052,0.2305,0.3482,0.7652,0.872
1.358644687,0.2295,0.3379,0.7525,0.856
1.361515,0.2437,0.3169,0.7442,0.845
1.364135729,0.2676,0.2915,0.7545,0.852
1.368487656,0.2891,0.2691,0.8565,0.943
1.370913541,0.2852,0.2691,0.9259,1.005
1.37560026,0.2852,0.2588,1.0226,1.093
1.378134687,0.2935,0.2432,1.0431,1.111
1.381647864,0.3013,0.2295,1.0504,1.117
1.385882916,0.2979,0.2114,1.0265,1.090
1.390853541,0.2896,0.1900,0.9913,1.050
1.395219114,0.2837,0.1856,0.9713,1.029
1.397650573,0.2779,0.1924,0.9615,1.019
1.401037864,0.2852,0.1997,0.9469,1.009
1.406085052,0.2925,0.2266,0.8673,0.943
1.41010875,0.2989,0.2578,0.7535,0.851
1.414463437,0.3120,0.2984,0.6715,0.798
1.417363698,0.3189,0.3160,0.6573,0.796
1.419844687,0.3272,0.3306,0.6568,0.805
1.422766666,0.3330,0.3384,0.6695,0.821
1.426984375,0.3472,0.3409,0.7183,0.868
1.429515312,0.3262,0.3330,0.7330,0.869
1.432330781,0.2998,0.3194,0.7476,0.867
1.436955416,0.2725,0.2945,0.7481,0.849
1.439582969,0.2574,0.2871,0.7349,0.830
1.442954062,0.2334,0.2832,0.7232,0.811
1.447097239,0.2105,0.2735,0.7276,0.805
1.451377448,0.1714,0.1919,0.7476,0.791
1.453966927,0.1782,0.1782,0.7691,0.809
